Format Version,1.23,Take Name,P_30,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.47.24.617 PM,Total Frames in Take,1899,Total Exported Frames,1899,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
955,7.958333,-0.004505,-0.989112,0.006592,-0.146951,1.873417,0.123147,0.431741,0.000256,1.852597,0.077271,0.586095,0.915424,1.864182,0.184876,0.375840,0.909358,1.942733,0.132839,0.350137,0.960455,1.910389,0.183859,0.387197,0.927784,1.856621,0.134572,0.324270,0.973412,1.903789,0.176205,0.324245,0.925160,1.954304,0.082413,0.429687,0.924660,1.797835,0.087210,0.389671,0.932024,1.799290,0.079237,0.569966,0.934845,1.814700,0.110133,0.444722,0.923021,1.914693,0.106970,0.476544,0.788055,1.869874,0.122180,0.522513,0.000000,1.852802,0.077367,0.585979,1.814934,0.110031,0.444615,1.914160,0.106306,0.476462,,,,1.864095,0.185123,0.376002,1.942626,0.133049,0.350168,1.910127,0.183420,0.387287,1.856746,0.134519,0.324370,1.903940,0.176309,0.324116,1.954124,0.082663,0.429760,1.798154,0.087203,0.389596,1.799413,0.079578,0.570020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.869259,0.122069,0.530618,,,,,,,,,,,,,,,,,,,,,
956,7.966667,-0.005298,-0.989436,0.006867,-0.144713,1.875400,0.123143,0.424076,0.000211,1.855199,0.077345,0.578536,0.936226,1.866016,0.184871,0.368200,0.923068,1.944362,0.132695,0.342158,0.940685,1.912272,0.183780,0.379348,0.870084,1.858138,0.134565,0.316680,0.957986,1.905375,0.176119,0.316429,0.943862,1.956208,0.082273,0.421669,0.920790,1.799569,0.087320,0.382359,0.918194,1.801824,0.079396,0.562647,0.908315,1.816720,0.110231,0.437327,0.930751,1.916851,0.106909,0.468697,0.786091,1.872265,0.122207,0.514864,0.000000,1.855389,0.077476,0.578410,1.817004,0.109994,0.437255,1.916319,0.106211,0.468641,,,,1.865821,0.185178,0.368342,1.944263,0.132766,0.342237,1.912178,0.183926,0.379411,1.858204,0.134509,0.316755,1.905567,0.176065,0.316240,1.956017,0.082391,0.421753,1.799820,0.087307,0.382262,1.801931,0.079660,0.562742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.871403,0.121967,0.523215,,,,,,,,,,,,,,,,,,,,,
957,7.975000,-0.005927,-0.989773,0.007370,-0.142339,1.877276,0.122948,0.416364,0.000230,1.857751,0.077299,0.570955,0.941599,1.867712,0.184646,0.360485,0.916235,1.945858,0.132339,0.334109,0.958980,1.914019,0.183498,0.371412,0.908310,1.859516,0.134312,0.309042,0.968706,1.906810,0.175798,0.308533,0.936150,1.958013,0.081961,0.413602,0.925470,1.801195,0.087201,0.375038,0.919256,1.804303,0.079414,0.555320,0.918124,1.818642,0.110130,0.429905,0.931483,1.918917,0.106691,0.460798,0.799579,1.874575,0.122088,0.507166,0.000000,1.857938,0.077358,0.570828,1.818888,0.110026,0.429844,1.918381,0.106100,0.460714,,,,1.867525,0.184903,0.360593,1.945779,0.132482,0.334120,1.913787,0.183248,0.371546,1.859628,0.134339,0.309089,1.907004,0.175737,0.308378,1.957842,0.082178,0.413715,1.801517,0.087214,0.375009,1.804447,0.079705,0.555362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.873514,0.121977,0.515745,,,,,,,,,,,,,,,,,,,,,
958,7.983333,-0.006135,-0.990091,0.008137,-0.140059,1.879120,0.122847,0.408676,0.000253,1.860278,0.077432,0.563420,0.920668,1.869339,0.184472,0.352753,0.891850,1.947329,0.132075,0.326092,0.952896,1.915695,0.183309,0.363468,0.874137,1.860873,0.134070,0.301421,0.966304,1.908191,0.175524,0.300634,0.943607,1.959817,0.081803,0.405600,0.939062,1.802826,0.087092,0.367752,0.918841,1.806760,0.079560,0.548029,0.927829,1.820540,0.110088,0.422506,0.902699,1.920955,0.106625,0.452941,0.797796,1.876837,0.122118,0.499491,0.000000,1.860500,0.077625,0.563299,1.820878,0.109918,0.422412,1.920432,0.106015,0.452850,,,,1.869161,0.184809,0.352957,1.947227,0.132225,0.326144,1.915401,0.182926,0.363611,1.860976,0.134141,0.301471,1.908346,0.175455,0.300484,1.959703,0.081983,0.405719,1.803112,0.087127,0.367602,1.806869,0.079825,0.548066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875767,0.121695,0.508117,,,,,,,,,,,,,,,,,,,,,
959,7.991667,-0.006052,-0.990357,0.008941,-0.138116,1.880963,0.122818,0.400869,0.000206,1.862726,0.077650,0.555758,0.945644,1.870967,0.184354,0.344887,0.904789,1.948847,0.131908,0.318003,0.965215,1.917365,0.183204,0.355422,0.944722,1.862295,0.133871,0.293669,0.977485,1.909614,0.175320,0.292630,0.957565,1.961644,0.081761,0.397541,0.952051,1.804505,0.087004,0.360303,0.929191,1.809148,0.079758,0.540574,0.929191,1.822437,0.110085,0.414949,0.916466,1.922970,0.106662,0.444995,0.795764,1.879037,0.122233,0.491693,0.000000,1.862895,0.077742,0.555657,1.822698,0.109964,0.414780,1.922457,0.106028,0.444946,,,,1.870794,0.184692,0.344861,1.948734,0.131903,0.318084,1.917365,0.183384,0.355551,1.862378,0.133843,0.293690,1.909601,0.175157,0.292677,1.961530,0.081899,0.397610,1.804779,0.086962,0.360241,1.809284,0.080000,0.540632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.877931,0.121817,0.500690,,,,,,,,,,,,,,,,,,,,,
960,8.000000,-0.005964,-0.990594,0.010318,-0.136313,1.882746,0.122713,0.393072,0.000196,1.865065,0.077971,0.548150,0.948798,1.872559,0.184099,0.336960,0.913612,1.950329,0.131561,0.309934,0.963320,1.918996,0.182966,0.347329,0.969324,1.863688,0.133479,0.285912,0.965455,1.911013,0.174913,0.284587,0.959579,1.963404,0.081628,0.389561,0.934862,1.806132,0.086807,0.352884,0.940078,1.811432,0.080051,0.533156,0.936367,1.824269,0.110033,0.407401,0.906478,1.924910,0.106667,0.437089,0.789277,1.881152,0.122376,0.483905,0.000000,1.865234,0.078067,0.548085,1.824602,0.109866,0.407366,1.924398,0.105999,0.437051,,,,1.872434,0.184403,0.337066,1.950247,0.131673,0.309983,1.918888,0.182914,0.347356,1.863826,0.133479,0.285914,1.911001,0.174818,0.284457,1.963281,0.081809,0.389702,1.806365,0.086844,0.352839,1.811512,0.080293,0.533144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.880045,0.122065,0.493229,,,,,,,,,,,,,,,,,,,,,
961,8.008333,-0.006069,-0.990843,0.010894,-0.134445,1.884405,0.122682,0.385314,0.000211,1.867292,0.078116,0.540506,0.948798,1.874032,0.184011,0.329174,0.913612,1.951678,0.131413,0.301912,0.963320,1.920506,0.182871,0.339368,0.969324,1.864948,0.133340,0.278214,0.965455,1.912284,0.174753,0.276666,0.959579,1.965034,0.081561,0.381543,0.934862,1.807626,0.086764,0.345454,0.940078,1.813604,0.080201,0.525712,0.936367,1.825978,0.110041,0.399877,0.906478,1.926729,0.106668,0.429188,0.789277,1.883154,0.122444,0.476152,0.000000,1.867485,0.078248,0.540465,1.826230,0.109942,0.399766,1.926187,0.106059,0.429168,,,,1.873840,0.184384,0.329246,1.951584,0.131565,0.302021,1.920377,0.182685,0.339348,1.865093,0.133468,0.278305,1.912321,0.174593,0.276494,1.964946,0.081666,0.381662,1.807935,0.086755,0.345339,1.813708,0.080371,0.525801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.882013,0.122090,0.485642,,,,,,,,,,,,,,,,,,,,,
962,8.016667,-0.006352,-0.991074,0.010809,-0.132720,1.886045,0.122684,0.377600,0.000257,1.869445,0.078086,0.532838,0.940514,1.875512,0.184034,0.321513,0.893607,1.953032,0.131399,0.293967,0.947682,1.922021,0.182865,0.331546,0.943073,1.866222,0.133382,0.270572,0.946591,1.913575,0.174768,0.268870,0.940476,1.966636,0.081518,0.373538,0.954655,1.809108,0.086821,0.337997,0.917700,1.815707,0.080206,0.518232,0.945566,1.827661,0.110073,0.392363,0.926672,1.928512,0.106633,0.421323,0.796253,1.885109,0.122422,0.468442,0.000000,1.869606,0.078222,0.532768,1.827986,0.109811,0.392276,1.927980,0.105988,0.421345,,,,1.875488,0.184648,0.321318,1.952918,0.131505,0.294201,1.921905,0.182684,0.331570,1.866290,0.133377,0.270621,1.913490,0.174631,0.268859,1.966538,0.081661,0.373601,1.809394,0.086864,0.337928,1.815829,0.080384,0.518275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.883998,0.121902,0.477974,,,,,,,,,,,,,,,,,,,,,
963,8.025000,-0.006102,-0.991331,0.010531,-0.130824,1.887596,0.122638,0.369922,0.000209,1.871614,0.077951,0.525199,0.944329,1.876816,0.184011,0.313907,0.838844,1.954258,0.131432,0.286038,0.929954,1.923364,0.182861,0.323761,0.946067,1.867358,0.133380,0.262976,0.978985,1.914683,0.174793,0.261114,0.959314,1.968193,0.081516,0.365531,0.954027,1.810527,0.086754,0.330595,0.925598,1.817820,0.080050,0.510800,0.944952,1.829276,0.109988,0.384901,0.893539,1.930239,0.106587,0.413473,0.790757,1.887008,0.122329,0.460766,0.000000,1.871763,0.077981,0.525088,1.829540,0.109917,0.384836,1.929688,0.105950,0.413471,,,,1.876666,0.184405,0.314003,1.954151,0.131609,0.286239,1.923312,0.182893,0.323771,1.867446,0.133465,0.262990,1.914705,0.174488,0.260869,1.968080,0.081639,0.365604,1.810854,0.086686,0.330545,1.817931,0.080277,0.510881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.885823,0.121773,0.470422,,,,,,,,,,,,,,,,,,,,,
964,8.033333,-0.005897,-0.991582,0.010259,-0.128940,1.889075,0.122628,0.362284,0.000226,1.873703,0.077854,0.517598,0.924631,1.878054,0.184026,0.306342,0.914052,1.955413,0.131494,0.278152,0.923692,1.924640,0.182891,0.316019,0.958473,1.868425,0.133416,0.255421,0.963152,1.915724,0.174851,0.253401,0.951609,1.969672,0.081545,0.357565,0.960020,1.811872,0.086730,0.323232,0.924834,1.819853,0.079937,0.503404,0.926435,1.830817,0.109945,0.377479,0.906304,1.931889,0.106574,0.405665,0.792047,1.888832,0.122272,0.453130,0.000000,1.873912,0.078024,0.517464,1.831057,0.109712,0.377309,1.931355,0.105938,0.405617,,,,1.877922,0.184314,0.306476,1.955307,0.131670,0.278378,1.924532,0.182764,0.316022,1.868531,0.133497,0.255484,1.915721,0.174670,0.253333,1.969602,0.081674,0.357627,1.812137,0.086793,0.323106,1.819976,0.080198,0.503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.887826,0.121824,0.462928,,,,,,,,,,,,,,,,,,,,,
965,8.041667,-0.005676,-0.991853,0.009511,-0.126907,1.890563,0.122593,0.354585,0.000255,1.875854,0.077585,0.509896,0.956080,1.879278,0.184066,0.298779,0.849222,1.956552,0.131622,0.270195,0.891936,1.925903,0.182945,0.308262,0.973124,1.869470,0.133525,0.247824,0.962112,1.916736,0.174990,0.245670,0.927559,1.971165,0.081565,0.349476,0.940096,1.813223,0.086706,0.315798,0.906649,1.821946,0.079656,0.495925,0.950840,1.832376,0.109853,0.370000,0.918730,1.933565,0.106502,0.397767,0.807279,1.890693,0.122106,0.445431,0.000000,1.876016,0.077569,0.509830,1.832663,0.109746,0.369889,1.933073,0.105910,0.397723,,,,1.879224,0.184648,0.298630,1.956221,0.131589,0.270471,1.925857,0.183038,0.308235,1.869582,0.133554,0.247921,1.916727,0.174716,0.245578,1.971078,0.081758,0.349588,1.813592,0.086659,0.315765,1.822034,0.079828,0.495961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.889685,0.121777,0.455361,,,,,,,,,,,,,,,,,,,,,
966,8.050000,-0.006208,-0.992136,0.009115,-0.124677,1.892072,0.122542,0.346920,0.000225,1.878015,0.077400,0.502252,0.951055,1.880598,0.184079,0.291223,0.859641,1.957690,0.131585,0.262243,0.902611,1.927264,0.182902,0.300496,0.962077,1.870511,0.133596,0.240264,0.961429,1.917808,0.175017,0.237938,0.943570,1.972610,0.081438,0.341411,0.944431,1.814523,0.086768,0.308446,0.908524,1.824046,0.079537,0.488526,0.945439,1.833942,0.109845,0.362583,0.912522,1.935251,0.106366,0.389893,0.804465,1.892609,0.121967,0.437763,0.000000,1.878126,0.077490,0.502118,1.834218,0.109648,0.362493,1.934751,0.105765,0.389873,,,,1.880509,0.184632,0.291262,1.957329,0.131477,0.262340,1.927278,0.183053,0.300486,1.870656,0.133644,0.240288,1.917775,0.174798,0.237896,1.972599,0.081603,0.341560,1.814872,0.086707,0.308356,1.824144,0.079716,0.488604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.891496,0.121524,0.447752,,,,,,,,,,,,,,,,,,,,,
967,8.058333,-0.006182,-0.992403,0.008611,-0.122569,1.893566,0.122415,0.339263,0.000244,1.880175,0.077111,0.494607,0.938878,1.881847,0.184007,0.283679,0.898930,1.958823,0.131554,0.254319,0.896975,1.928553,0.182828,0.292753,0.973587,1.871552,0.133575,0.232712,0.964414,1.918833,0.175005,0.230228,0.959784,1.974085,0.081329,0.333371,0.961146,1.815859,0.086670,0.301082,0.895255,1.826148,0.079256,0.481112,0.928196,1.835505,0.109693,0.355160,0.899241,1.936929,0.106202,0.382036,0.812098,1.894489,0.121747,0.430103,0.000000,1.880335,0.077233,0.494469,1.835812,0.109498,0.354986,1.936481,0.105602,0.381973,,,,1.881685,0.184352,0.283813,1.958522,0.131490,0.254593,1.928521,0.182914,0.292700,1.871637,0.133677,0.232761,1.918822,0.174845,0.230239,1.974013,0.081459,0.333415,1.816271,0.086624,0.301019,1.826212,0.079535,0.481093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.893012,0.121374,0.439976,,,,,,,,,,,,,,,,,,,,,
968,8.066667,-0.006849,-0.992696,0.008906,-0.120116,1.895069,0.122381,0.331485,0.000243,1.882378,0.077157,0.486911,0.938878,1.883164,0.183969,0.275935,0.898930,1.959919,0.131395,0.246215,0.896975,1.929911,0.182726,0.284779,0.973587,1.872545,0.133532,0.225039,0.964414,1.919872,0.174893,0.222305,0.959784,1.975499,0.081177,0.325211,0.961146,1.817123,0.086733,0.293701,0.895255,1.828289,0.079373,0.473681,0.928196,1.837069,0.109749,0.347673,0.899241,1.938619,0.106122,0.374050,0.812098,1.896438,0.121747,0.422319,0.000000,1.882519,0.077222,0.486815,1.837379,0.109625,0.347565,1.938140,0.105548,0.374002,,,,1.883108,0.184420,0.275920,1.959499,0.131203,0.246469,1.929980,0.182963,0.284734,1.872704,0.133606,0.225129,1.919775,0.174666,0.222252,1.975404,0.081392,0.325369,1.817468,0.086670,0.293548,1.828411,0.079512,0.473695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.894419,0.120988,0.432187,,,,,,,,,,,,,,,,,,,,,
969,8.075000,-0.006219,-0.992916,0.009564,-0.118273,1.896492,0.122309,0.323649,0.000228,1.884430,0.077293,0.479185,0.954408,1.884315,0.183804,0.268056,0.886380,1.961014,0.131269,0.238125,0.868191,1.931096,0.182624,0.276727,0.937501,1.873559,0.133283,0.217272,0.950667,1.920832,0.174691,0.214303,0.936760,1.976942,0.081181,0.317134,0.929208,1.818444,0.086524,0.286207,0.904486,1.830289,0.079434,0.466155,0.953754,1.838566,0.109638,0.340071,0.912116,1.940218,0.106157,0.366074,0.812783,1.898201,0.121806,0.414478,0.000000,1.884592,0.077326,0.479073,1.838932,0.109467,0.339985,1.939721,0.105525,0.366059,,,,1.884211,0.184163,0.267949,1.960662,0.131157,0.238421,1.931124,0.182846,0.276700,1.873691,0.133317,0.217267,1.920748,0.174526,0.214271,1.976921,0.081372,0.317277,1.818730,0.086567,0.286049,1.830374,0.079631,0.466259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.896318,0.120922,0.424446,,,,,,,,,,,,,,,,,,,,,
970,8.083333,-0.005874,-0.993144,0.010174,-0.116307,1.897871,0.122259,0.315835,0.000237,1.886449,0.077435,0.471475,0.949894,1.885441,0.183678,0.260213,0.902942,1.962048,0.131144,0.230045,0.881602,1.932257,0.182532,0.268700,0.943602,1.874510,0.133088,0.209536,0.965850,1.921749,0.174515,0.206327,0.953158,1.978315,0.081164,0.309052,0.940131,1.819693,0.086388,0.278749,0.917529,1.832256,0.079531,0.458657,0.940442,1.840017,0.109581,0.332503,0.896737,1.941773,0.106183,0.358107,0.799010,1.899940,0.121872,0.406658,0.000000,1.886594,0.077554,0.471438,1.840284,0.109412,0.332296,1.941296,0.105559,0.358046,,,,1.885323,0.184002,0.260315,1.961702,0.131059,0.230324,1.932271,0.182595,0.268592,1.874629,0.133203,0.209672,1.921715,0.174385,0.206326,1.978256,0.081362,0.309073,1.820095,0.086337,0.278603,1.832340,0.079770,0.458679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898909,0.121405,0.416996,,,,,,,,,,,,,,,,,,,,,
971,8.091667,-0.005740,-0.993362,0.011395,-0.114317,1.899248,0.122221,0.307904,0.000203,1.888451,0.077775,0.463697,0.952122,1.886598,0.183505,0.252183,0.910196,1.963080,0.130893,0.221835,0.886795,1.933448,0.182377,0.260485,0.968602,1.875461,0.132792,0.201674,0.946268,1.922689,0.174209,0.198174,0.966405,1.979662,0.081104,0.300897,0.948070,1.820920,0.086264,0.271220,0.892194,1.834206,0.079843,0.451092,0.936291,1.841461,0.109586,0.324835,0.905630,1.943319,0.106244,0.350037,0.803022,1.901683,0.122054,0.398718,0.000000,1.888612,0.077845,0.463600,1.841733,0.109426,0.324770,1.942847,0.105609,0.350054,,,,1.886452,0.183752,0.252194,1.962840,0.130887,0.222075,1.933503,0.182464,0.260385,1.875573,0.132907,0.201789,1.922634,0.174033,0.198080,1.979637,0.081330,0.301000,1.821186,0.086289,0.271078,1.834279,0.080050,0.451103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.900140,0.121297,0.409126,,,,,,,,,,,,,,,,,,,,,
972,8.100000,-0.006226,-0.993626,0.012247,-0.111884,1.900656,0.122094,0.300046,0.000216,1.890566,0.077902,0.455959,0.956353,1.887807,0.183308,0.244293,0.921465,1.964076,0.130556,0.213652,0.925745,1.934696,0.182136,0.252367,0.910915,1.876361,0.132531,0.193917,0.949490,1.923622,0.173884,0.190122,0.947449,1.980985,0.080869,0.292710,0.945632,1.822105,0.086176,0.263801,0.911633,1.836264,0.080017,0.443616,0.944945,1.842937,0.109556,0.317280,0.920247,1.944913,0.106129,0.341988,0.820942,1.903535,0.122065,0.390847,0.000000,1.890704,0.077954,0.455865,1.843229,0.109466,0.317189,1.944456,0.105578,0.341995,,,,1.887571,0.183288,0.244500,1.963790,0.130502,0.213709,1.934816,0.182470,0.252344,1.876522,0.132653,0.193915,1.923597,0.173710,0.190008,1.980889,0.081016,0.292839,1.822442,0.086196,0.263697,1.836313,0.080230,0.443645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901580,0.121912,0.401437,,,,,,,,,,,,,,,,,,,,,
973,8.108333,-0.007356,-0.993886,0.012687,-0.109436,1.902024,0.122144,0.292229,0.000236,1.892594,0.078066,0.448215,0.919588,1.889050,0.183356,0.236503,0.942789,1.965041,0.130403,0.205521,0.857571,1.935974,0.182076,0.244348,0.936119,1.877235,0.132577,0.186214,0.944461,1.924576,0.173815,0.182163,0.969338,1.982217,0.080721,0.284524,0.958754,1.823211,0.086393,0.256391,0.905562,1.838236,0.080305,0.436138,0.966420,1.844361,0.109754,0.309753,0.913150,1.946448,0.106097,0.333963,0.794266,1.905349,0.122160,0.383015,0.000000,1.892749,0.078348,0.448225,1.844638,0.109634,0.309581,1.945980,0.105421,0.333944,,,,1.888882,0.183502,0.236559,1.964593,0.130230,0.205827,1.936028,0.182309,0.244260,1.877407,0.132716,0.186230,1.924557,0.173718,0.182237,1.982207,0.080885,0.284545,1.823551,0.086421,0.256228,1.838345,0.080372,0.436097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.903201,0.121624,0.393662,,,,,,,,,,,,,,,,,,,,,
974,8.116667,-0.007808,-0.994114,0.012807,-0.107301,1.903363,0.122097,0.284440,0.000219,1.894557,0.078044,0.440469,0.923660,1.890209,0.183316,0.228764,0.959410,1.966015,0.130286,0.197461,0.894578,1.937166,0.181991,0.236408,0.945959,1.878130,0.132544,0.178531,0.924446,1.925493,0.173735,0.174273,0.976824,1.983482,0.080595,0.276395,0.934498,1.824362,0.086420,0.248943,0.922956,1.840151,0.080334,0.428624,0.970926,1.845763,0.109765,0.302211,0.894189,1.947949,0.106011,0.325985,0.791229,1.907076,0.122119,0.375211,0.000000,1.894673,0.078326,0.440484,1.846107,0.109525,0.302158,1.947477,0.105324,0.325935,,,,1.890066,0.183343,0.228693,1.965692,0.130192,0.197715,1.937246,0.182191,0.236400,1.878307,0.132766,0.178633,1.925477,0.173644,0.174272,1.983380,0.080831,0.276340,1.824629,0.086458,0.248794,1.840216,0.080429,0.428639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.904685,0.121652,0.386058,,,,,,,,,,,,,,,,,,,,,
975,8.125000,-0.007495,-0.994327,0.011995,-0.105422,1.904567,0.122086,0.276638,0.000184,1.896384,0.077780,0.432630,0.963501,1.891157,0.183383,0.221110,0.944474,1.966884,0.130460,0.189437,0.901711,1.938144,0.182081,0.228574,0.944106,1.878927,0.132681,0.170843,0.958545,1.926242,0.173915,0.166471,0.992065,1.984686,0.080658,0.268226,0.949967,1.825460,0.086406,0.241384,0.911025,1.841932,0.080048,0.420995,0.924970,1.847044,0.109683,0.294608,0.920162,1.949323,0.105968,0.317989,0.814001,1.908623,0.121967,0.367395,0.000000,1.896508,0.077776,0.432553,1.847292,0.109557,0.294451,1.948902,0.105359,0.318063,,,,1.890981,0.183518,0.221111,1.966550,0.130345,0.189610,1.938217,0.182281,0.228505,1.879054,0.132786,0.170824,1.926220,0.173897,0.166458,1.984669,0.080847,0.268289,1.825809,0.086364,0.241330,1.841982,0.080333,0.421074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.906361,0.121794,0.378347,,,,,,,,,,,,,,,,,,,,,
976,8.133333,-0.007036,-0.994491,0.011610,-0.103937,1.905681,0.122149,0.269033,0.000273,1.898008,0.077727,0.425018,0.963501,1.892046,0.183471,0.213587,0.944474,1.967729,0.130643,0.181651,0.901711,1.939056,0.182210,0.220910,0.944106,1.879714,0.132793,0.163322,0.958545,1.926977,0.174075,0.158837,0.992065,1.985814,0.080804,0.260352,0.949967,1.826503,0.086417,0.233991,0.911025,1.843518,0.079950,0.413547,0.924970,1.848224,0.109678,0.287166,0.920162,1.950575,0.106045,0.310239,0.814001,1.910009,0.121971,0.359777,0.000000,1.898191,0.078063,0.424970,1.848512,0.109566,0.286957,1.950110,0.105406,0.310176,,,,1.891852,0.183313,0.214065,1.967381,0.130515,0.181906,1.939182,0.182527,0.220795,1.879847,0.132919,0.163345,1.926984,0.174015,0.158756,1.985721,0.080983,0.260406,1.826776,0.086448,0.233762,1.843608,0.080059,0.413482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.908174,0.121360,0.370617,,,,,,,,,,,,,,,,,,,,,
977,8.141667,-0.006298,-0.994677,0.010929,-0.102265,1.906773,0.122127,0.261350,0.000271,1.899696,0.077502,0.417305,0.903556,1.892855,0.183496,0.206026,0.865085,1.968513,0.130826,0.173770,0.887529,1.939891,0.182300,0.213189,0.910015,1.880433,0.132860,0.155740,0.953784,1.927615,0.174222,0.151147,0.974592,1.986941,0.080919,0.252348,0.947765,1.827533,0.086314,0.226531,0.910565,1.845165,0.079654,0.406021,0.961269,1.849397,0.109544,0.279661,0.906633,1.951832,0.106044,0.302384,0.801635,1.911407,0.121845,0.352078,0.000000,1.899822,0.077837,0.417298,1.849716,0.109436,0.279530,1.951357,0.105455,0.302298,,,,1.892611,0.183055,0.206501,1.968175,0.130786,0.173891,1.940025,0.182608,0.213131,1.880531,0.133128,0.155780,1.927693,0.174159,0.151056,1.986854,0.081067,0.252338,1.827882,0.086356,0.226309,1.845206,0.079794,0.405991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.909257,0.121239,0.363128,,,,,,,,,,,,,,,,,,,,,
978,8.150000,-0.006973,-0.994897,0.009791,-0.100174,1.907910,0.122226,0.253570,0.000241,1.901432,0.077229,0.409444,0.910515,1.893832,0.183745,0.198454,0.826901,1.969293,0.131067,0.165754,0.909832,1.940896,0.182477,0.205417,0.914616,1.881141,0.133246,0.148097,0.928017,1.928352,0.174565,0.143408,0.966205,1.987992,0.080948,0.244133,0.957123,1.828484,0.086588,0.218995,0.896062,1.846856,0.079471,0.398392,0.962713,1.850596,0.109664,0.272090,0.909694,1.953120,0.105991,0.294376,0.809624,1.912922,0.121718,0.344277,0.000000,1.901565,0.077216,0.409335,1.850842,0.109433,0.271958,1.952613,0.105406,0.294409,,,,1.893839,0.184111,0.198259,1.968896,0.130932,0.166050,1.940978,0.182803,0.205416,1.881237,0.133320,0.148130,1.928331,0.174399,0.143246,1.987907,0.081166,0.244286,1.828813,0.086571,0.218965,1.846978,0.079636,0.398503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.910490,0.121264,0.355501,,,,,,,,,,,,,,,,,,,,,
