Format Version,1.23,Take Name,BW_45,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.12.04.790 PM,Total Frames in Take,1098,Total Exported Frames,1098,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,,,,,,,,,,,,,,,,,,,,,-0.015794,-0.364940,0.012242,-0.930817,1.474660,0.122588,1.335750,0.000373,1.350546,0.080874,1.239735,0.964691,1.529401,0.182613,1.356268,0.944816,1.510462,0.130697,1.436795,0.883122,1.496283,0.182401,1.390447,0.956894,1.576236,0.130796,1.375467,0.956317,1.553724,0.172903,1.416435,0.984604,1.434464,0.082662,1.406434,0.922069,1.547997,0.084687,1.291487,0.903986,1.391390,0.081825,1.201834,0.936836,1.492657,0.109332,1.278426,0.852276,1.414704,0.108116,1.348735,0.565231,1.398058,0.124148,1.286935,0.000000,1.350649,0.080820,1.239813,1.492713,0.109663,1.277931,1.413333,0.108575,1.347746,,,,1.529396,0.182405,1.356264,1.510883,0.130570,1.436659,1.496327,0.182434,1.390619,1.576172,0.130804,1.375660,1.553711,0.172951,1.416453,1.434666,0.082572,1.406663,1.547959,0.084560,1.291834,1.391510,0.081733,1.202031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,,,,,,,,,,,,,,,,,,,,,-0.015813,-0.364977,0.012214,-0.930802,1.474654,0.122582,1.335752,0.000371,1.350534,0.080869,1.239744,0.962285,1.529395,0.182608,1.356269,0.946684,1.510464,0.130687,1.436795,0.886317,1.496279,0.182394,1.390451,0.956803,1.576233,0.130793,1.375462,0.950048,1.553723,0.172897,1.416434,0.986735,1.434466,0.082651,1.406437,0.923515,1.547989,0.084687,1.291481,0.908864,1.391375,0.081825,1.201840,0.935783,1.492647,0.109330,1.278426,0.850754,1.414700,0.108108,1.348741,0.566465,1.398049,0.124142,1.286944,0.000000,1.350655,0.080812,1.239813,1.492720,0.109658,1.277932,1.413334,0.108556,1.347771,,,,1.529386,0.182395,1.356265,1.510877,0.130557,1.436658,1.496320,0.182429,1.390615,1.576174,0.130801,1.375653,1.553712,0.172944,1.416455,1.434663,0.082567,1.406656,1.547964,0.084565,1.291824,1.391469,0.081738,1.202063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,,,,,,,,,,,,,,,,,,,,,-0.015845,-0.364939,0.012188,-0.930817,1.474640,0.122567,1.335757,0.000389,1.350529,0.080858,1.239735,0.964250,1.529377,0.182593,1.356283,0.891956,1.510440,0.130664,1.436803,0.879402,1.496259,0.182374,1.390462,0.955881,1.576215,0.130776,1.375476,0.953263,1.553700,0.172877,1.416449,0.982600,1.434446,0.082628,1.406435,0.919147,1.547979,0.084676,1.291489,0.908463,1.391373,0.081817,1.201834,0.937622,1.492638,0.109320,1.278431,0.846335,1.414685,0.108089,1.348739,0.565339,1.398038,0.124128,1.286942,0.000000,1.350644,0.080816,1.239808,1.492707,0.109661,1.277925,1.413330,0.108584,1.347768,,,,1.529226,0.182192,1.356341,1.510890,0.130568,1.436657,1.496320,0.182427,1.390619,1.576164,0.130806,1.375653,1.553706,0.172945,1.416459,1.434673,0.082579,1.406661,1.547952,0.084558,1.291835,1.391500,0.081730,1.202031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,,,,,,,,,,,,,,,,,,,,,-0.015820,-0.364968,0.012199,-0.930806,1.474660,0.122590,1.335752,0.000374,1.350542,0.080877,1.239740,0.964328,1.529398,0.182617,1.356271,0.948175,1.510467,0.130693,1.436796,0.883980,1.496282,0.182401,1.390453,0.954636,1.576237,0.130802,1.375464,0.947897,1.553725,0.172904,1.416437,0.986884,1.434470,0.082656,1.406435,0.921161,1.547996,0.084698,1.291482,0.908154,1.391384,0.081834,1.201837,0.938629,1.492653,0.109340,1.278425,0.850689,1.414706,0.108114,1.348739,0.560903,1.398054,0.124150,1.286942,0.000000,1.350651,0.080824,1.239816,1.492706,0.109670,1.277931,1.413323,0.108574,1.347759,,,,1.529385,0.182411,1.356260,1.510893,0.130561,1.436671,1.496326,0.182433,1.390626,1.576167,0.130808,1.375660,1.553719,0.172954,1.416451,1.434674,0.082574,1.406662,1.547966,0.084570,1.291825,1.391502,0.081740,1.202031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,,,,,,,,,,,,,,,,,,,,,-0.015813,-0.364962,0.012212,-0.930808,1.474659,0.122601,1.335751,0.000375,1.350542,0.080888,1.239739,0.966483,1.529399,0.182627,1.356270,0.947903,1.510465,0.130706,1.436795,0.884010,1.496282,0.182413,1.390451,0.955553,1.576236,0.130812,1.375464,0.949230,1.553725,0.172916,1.416435,0.988025,1.434468,0.082669,1.406435,0.918511,1.547996,0.084706,1.291482,0.908063,1.391384,0.081843,1.201836,0.938713,1.492654,0.109349,1.278425,0.851993,1.414705,0.108126,1.348738,0.560643,1.398055,0.124161,1.286940,0.000000,1.350645,0.080842,1.239810,1.492710,0.109677,1.277935,1.413321,0.108574,1.347752,,,,1.529384,0.182420,1.356261,1.510890,0.130576,1.436660,1.496332,0.182461,1.390614,1.576170,0.130819,1.375656,1.553711,0.172955,1.416459,1.434674,0.082580,1.406671,1.547966,0.084583,1.291828,1.391501,0.081746,1.202028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,,,,,,,,,,,,,,,,,,,,,-0.015889,-0.364960,0.012089,-0.930809,1.474636,0.122583,1.335754,0.000392,1.350527,0.080870,1.239731,0.964835,1.529365,0.182614,1.356287,0.892443,1.510439,0.130671,1.436800,0.877096,1.496248,0.182386,1.390468,0.956835,1.576211,0.130802,1.375470,0.951750,1.553692,0.172892,1.416451,0.980259,1.434451,0.082628,1.406428,0.919630,1.547979,0.084711,1.291478,0.908926,1.391369,0.081842,1.201829,0.936373,1.492633,0.109348,1.278425,0.846754,1.414683,0.108095,1.348737,0.564591,1.398031,0.124141,1.286943,0.000000,1.350642,0.080842,1.239806,1.492696,0.109687,1.277919,1.413322,0.108562,1.347756,,,,1.529202,0.182221,1.356353,1.510896,0.130565,1.436654,1.496316,0.182455,1.390610,1.576162,0.130824,1.375656,1.553699,0.172971,1.416454,1.434662,0.082567,1.406663,1.547966,0.084593,1.291822,1.391499,0.081753,1.202029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,,,,,,,,,,,,,,,,,,,,,-0.015812,-0.364947,0.012208,-0.930814,1.474645,0.122593,1.335745,0.000369,1.350532,0.080878,1.239729,0.966459,1.529384,0.182619,1.356266,0.951071,1.510448,0.130697,1.436791,0.883007,1.496266,0.182404,1.390446,0.952602,1.576221,0.130804,1.375462,0.949677,1.553708,0.172907,1.416433,0.985308,1.434452,0.082660,1.406428,0.919854,1.547983,0.084698,1.291479,0.909139,1.391375,0.081834,1.201828,0.936902,1.492642,0.109341,1.278420,0.850734,1.414690,0.108117,1.348730,0.568780,1.398043,0.124152,1.286932,0.000000,1.350632,0.080829,1.239804,1.492699,0.109666,1.277923,1.413332,0.108561,1.347765,,,,1.529368,0.182424,1.356263,1.510875,0.130559,1.436658,1.496313,0.182448,1.390625,1.576154,0.130807,1.375652,1.553694,0.172960,1.416454,1.434660,0.082577,1.406657,1.547956,0.084562,1.291815,1.391498,0.081738,1.202026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,,,,,,,,,,,,,,,,,,,,,-0.015777,-0.364952,0.012239,-0.930812,1.474652,0.122583,1.335747,0.000371,1.350536,0.080864,1.239736,0.964923,1.529392,0.182610,1.356261,0.951284,1.510456,0.130696,1.436791,0.883261,1.496275,0.182399,1.390442,0.953313,1.576228,0.130795,1.375461,0.950416,1.553717,0.172902,1.416428,0.987905,1.434458,0.082658,1.406433,0.919086,1.547988,0.084682,1.291483,0.908449,1.391379,0.081815,1.201834,0.940205,1.492647,0.109326,1.278422,0.849575,1.414697,0.108110,1.348733,0.564460,1.398048,0.124140,1.286934,0.000000,1.350637,0.080802,1.239810,1.492705,0.109653,1.277921,1.413329,0.108565,1.347754,,,,1.529384,0.182415,1.356264,1.510886,0.130569,1.436662,1.496311,0.182439,1.390620,1.576156,0.130796,1.375646,1.553705,0.172943,1.416452,1.434668,0.082583,1.406668,1.547957,0.084546,1.291822,1.391495,0.081725,1.202022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,,,,,,,,,,,,,,,,,,,,,-0.015850,-0.364930,0.012189,-0.930820,1.474647,0.122556,1.335754,0.000391,1.350537,0.080848,1.239730,0.962214,1.529384,0.182581,1.356282,0.891095,1.510446,0.130652,1.436801,0.881055,1.496265,0.182363,1.390461,0.953709,1.576221,0.130764,1.375475,0.952585,1.553706,0.172864,1.416449,0.983018,1.434452,0.082617,1.406432,0.920102,1.547987,0.084665,1.291488,0.912422,1.391382,0.081808,1.201830,0.939388,1.492646,0.109309,1.278429,0.846005,1.414692,0.108079,1.348736,0.561316,1.398046,0.124118,1.286938,0.000000,1.350656,0.080799,1.239810,1.492724,0.109649,1.277921,1.413323,0.108566,1.347752,,,,1.529226,0.182181,1.356350,1.510891,0.130561,1.436662,1.496330,0.182428,1.390621,1.576169,0.130777,1.375657,1.553715,0.172932,1.416449,1.434673,0.082574,1.406659,1.547963,0.084553,1.291819,1.391507,0.081724,1.202021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.133333,,,,,,,,,,,,,,,,,,,,,-0.015852,-0.364926,0.012208,-0.930822,1.474643,0.122554,1.335755,0.000388,1.350533,0.080851,1.239730,0.962214,1.529382,0.182578,1.356283,0.891095,1.510441,0.130651,1.436803,0.881055,1.496263,0.182361,1.390461,0.953709,1.576217,0.130760,1.375477,0.952585,1.553704,0.172861,1.416450,0.983018,1.434446,0.082618,1.406433,0.920102,1.547982,0.084661,1.291490,0.912422,1.391378,0.081808,1.201831,0.939388,1.492642,0.109306,1.278430,0.846005,1.414687,0.108080,1.348736,0.561316,1.398043,0.124119,1.286938,0.000000,1.350644,0.080800,1.239810,1.492717,0.109638,1.277927,1.413329,0.108564,1.347751,,,,1.529222,0.182176,1.356343,1.510882,0.130564,1.436657,1.496322,0.182423,1.390625,1.576174,0.130784,1.375658,1.553718,0.172922,1.416456,1.434664,0.082574,1.406667,1.547965,0.084548,1.291821,1.391503,0.081732,1.202016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,,,,,,,,,,,,,,,,,,,,,-0.015841,-0.364940,0.012181,-0.930816,1.474636,0.122553,1.335750,0.000386,1.350525,0.080842,1.239728,0.963377,1.529372,0.182579,1.356276,0.890894,1.510437,0.130651,1.436796,0.881928,1.496254,0.182361,1.390455,0.953896,1.576211,0.130764,1.375468,0.953051,1.553696,0.172864,1.416442,0.984154,1.434443,0.082614,1.406428,0.919227,1.547976,0.084663,1.291482,0.912339,1.391369,0.081802,1.201828,0.940880,1.492634,0.109306,1.278424,0.848246,1.414681,0.108074,1.348732,0.563433,1.398034,0.124113,1.286935,0.000000,1.350641,0.080800,1.239808,1.492718,0.109631,1.277923,1.413331,0.108557,1.347765,,,,1.529226,0.182180,1.356336,1.510874,0.130550,1.436661,1.496312,0.182415,1.390626,1.576150,0.130813,1.375616,1.553709,0.172927,1.416447,1.434659,0.082570,1.406660,1.547957,0.084541,1.291821,1.391499,0.081722,1.202020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,,,,,,,,,,,,,,,,,,,,,-0.015859,-0.364939,0.012176,-0.930817,1.474641,0.122566,1.335753,0.000388,1.350530,0.080859,1.239730,0.963327,1.529378,0.182592,1.356282,0.892468,1.510441,0.130660,1.436800,0.882922,1.496259,0.182372,1.390461,0.952925,1.576216,0.130775,1.375473,0.958229,1.553701,0.172874,1.416448,0.983714,1.434448,0.082625,1.406431,0.920069,1.547981,0.084678,1.291485,0.909824,1.391374,0.081820,1.201830,0.938578,1.492639,0.109321,1.278427,0.849322,1.414686,0.108087,1.348736,0.567481,1.398039,0.124129,1.286939,0.000000,1.350648,0.080820,1.239808,1.492707,0.109656,1.277928,1.413318,0.108575,1.347751,,,,1.529227,0.182196,1.356336,1.510881,0.130559,1.436664,1.496320,0.182425,1.390612,1.576174,0.130804,1.375656,1.553708,0.172948,1.416450,1.434668,0.082574,1.406661,1.547959,0.084562,1.291823,1.391498,0.081738,1.202019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,,,,,,,,,,,,,,,,,,,,,-0.015875,-0.364946,0.012137,-0.930814,1.474644,0.122586,1.335758,0.000390,1.350534,0.080877,1.239734,0.963314,1.529377,0.182614,1.356289,0.893144,1.510445,0.130677,1.436805,0.882176,1.496259,0.182390,1.390468,0.957284,1.576218,0.130799,1.375476,0.952438,1.553702,0.172894,1.416454,0.981362,1.434454,0.082638,1.406433,0.919303,1.547985,0.084705,1.291486,0.910552,1.391378,0.081843,1.201833,0.939881,1.492641,0.109345,1.278430,0.848825,1.414690,0.108103,1.348740,0.561347,1.398041,0.124147,1.286944,0.000000,1.350645,0.080842,1.239805,1.492706,0.109687,1.277926,1.413329,0.108589,1.347746,,,,1.529223,0.182209,1.356346,1.510893,0.130575,1.436667,1.496319,0.182445,1.390617,1.576171,0.130833,1.375662,1.553707,0.172969,1.416462,1.434680,0.082589,1.406667,1.547967,0.084584,1.291830,1.391502,0.081757,1.202027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,,,,,,,,,,,,,,,,,,,,,-0.015840,-0.364979,0.012149,-0.930802,1.474660,0.122604,1.335751,0.000375,1.350543,0.080887,1.239739,0.965938,1.529394,0.182633,1.356274,0.890687,1.510468,0.130702,1.436795,0.880085,1.496278,0.182412,1.390456,0.957748,1.576237,0.130820,1.375462,0.951470,1.553723,0.172918,1.416438,0.981017,1.434475,0.082661,1.406432,0.917749,1.547998,0.084720,1.291477,0.908810,1.391384,0.081850,1.201835,0.938536,1.492653,0.109359,1.278423,0.847010,1.414707,0.108121,1.348738,0.561667,1.398053,0.124160,1.286943,0.000000,1.350650,0.080839,1.239811,1.492711,0.109686,1.277933,1.413320,0.108565,1.347754,,,,1.529388,0.182424,1.356264,1.510899,0.130574,1.436664,1.496324,0.182452,1.390618,1.576176,0.130838,1.375655,1.553708,0.172957,1.416463,1.434670,0.082573,1.406663,1.547964,0.084596,1.291821,1.391497,0.081756,1.202029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,,,,,,,,,,,,,,,,,,,,,-0.015894,-0.364971,0.012088,-0.930805,1.474634,0.122577,1.335759,0.000392,1.350523,0.080865,1.239739,0.965736,1.529364,0.182608,1.356292,0.947730,1.510440,0.130663,1.436804,0.883004,1.496248,0.182379,1.390473,0.956733,1.576211,0.130795,1.375473,0.949210,1.553693,0.172885,1.416455,0.987739,1.434451,0.082621,1.406434,0.921298,1.547977,0.084705,1.291481,0.908195,1.391365,0.081837,1.201836,0.938968,1.492630,0.109342,1.278430,0.851897,1.414683,0.108088,1.348743,0.560587,1.398029,0.124135,1.286949,0.000000,1.350633,0.080841,1.239817,1.492692,0.109684,1.277933,1.413314,0.108557,1.347747,,,,1.529215,0.182206,1.356346,1.510890,0.130558,1.436663,1.496309,0.182443,1.390614,1.576164,0.130833,1.375656,1.553699,0.172958,1.416460,1.434669,0.082561,1.406664,1.547955,0.084588,1.291830,1.391499,0.081747,1.202031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,,,,,,,,,,,,,,,,,,,,,-0.015838,-0.365011,0.012154,-0.930789,1.474645,0.122603,1.335757,0.000375,1.350522,0.080887,1.239754,0.965692,1.529382,0.182633,1.356276,0.891987,1.510461,0.130702,1.436799,0.879337,1.496268,0.182412,1.390461,0.958324,1.576226,0.130819,1.375461,0.951768,1.553715,0.172917,1.416438,0.981823,1.434465,0.082661,1.406442,0.919390,1.547980,0.084719,1.291478,0.907639,1.391360,0.081850,1.201847,0.936567,1.492635,0.109358,1.278429,0.848422,1.414693,0.108122,1.348749,0.560834,1.398036,0.124160,1.286955,0.000000,1.350635,0.080838,1.239814,1.492687,0.109682,1.277939,1.413318,0.108576,1.347755,,,,1.529369,0.182426,1.356270,1.510887,0.130566,1.436669,1.496306,0.182455,1.390620,1.576159,0.130830,1.375655,1.553706,0.172962,1.416458,1.434668,0.082574,1.406668,1.547961,0.084590,1.291826,1.391465,0.081760,1.202066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,,,,,,,,,,,,,,,,,,,,,-0.015868,-0.364953,0.012139,-0.930812,1.474639,0.122584,1.335758,0.000389,1.350528,0.080873,1.239737,0.964422,1.529372,0.182612,1.356288,0.892617,1.510442,0.130676,1.436804,0.882215,1.496255,0.182389,1.390468,0.958217,1.576214,0.130798,1.375475,0.953214,1.553698,0.172893,1.416452,0.982311,1.434450,0.082637,1.406435,0.917746,1.547980,0.084703,1.291486,0.911084,1.391371,0.081839,1.201835,0.938219,1.492636,0.109343,1.278431,0.848532,1.414685,0.108101,1.348741,0.560461,1.398035,0.124144,1.286946,0.000000,1.350647,0.080842,1.239809,1.492703,0.109679,1.277931,1.413318,0.108586,1.347749,,,,1.529217,0.182217,1.356350,1.510880,0.130569,1.436669,1.496314,0.182441,1.390615,1.576173,0.130833,1.375654,1.553707,0.172963,1.416458,1.434675,0.082595,1.406671,1.547956,0.084585,1.291821,1.391495,0.081747,1.202028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,,,,,,,,,,,,,,,,,,,,,-0.015817,-0.364958,0.012200,-0.930810,1.474655,0.122587,1.335748,0.000371,1.350540,0.080872,1.239734,0.966040,1.529393,0.182614,1.356269,0.948164,1.510460,0.130690,1.436793,0.883550,1.496276,0.182397,1.390449,0.955957,1.576231,0.130798,1.375463,0.947296,1.553719,0.172901,1.416434,0.988380,1.434464,0.082653,1.406431,0.919367,1.547992,0.084694,1.291480,0.907079,1.391382,0.081829,1.201832,0.939016,1.492650,0.109336,1.278422,0.848043,1.414701,0.108110,1.348734,0.565117,1.398051,0.124145,1.286936,0.000000,1.350639,0.080817,1.239808,1.492707,0.109668,1.277916,1.413333,0.108571,1.347763,,,,1.529379,0.182407,1.356263,1.510888,0.130561,1.436662,1.496312,0.182435,1.390617,1.576165,0.130808,1.375663,1.553713,0.172942,1.416456,1.434677,0.082570,1.406659,1.547961,0.084562,1.291826,1.391498,0.081734,1.202024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,,,,,,,,,,,,,,,,,,,,,-0.015844,-0.364936,0.012198,-0.930818,1.474642,0.122555,1.335756,0.000392,1.350531,0.080847,1.239734,0.962626,1.529380,0.182580,1.356282,0.890332,1.510442,0.130653,1.436803,0.882697,1.496262,0.182362,1.390461,0.955872,1.576217,0.130763,1.375476,0.953668,1.553703,0.172864,1.416449,0.984647,1.434447,0.082618,1.406435,0.917863,1.547981,0.084663,1.291490,0.912938,1.391375,0.081805,1.201834,0.939295,1.492640,0.109306,1.278431,0.848353,1.414687,0.108078,1.348739,0.559418,1.398041,0.124117,1.286941,0.000000,1.350652,0.080806,1.239811,1.492715,0.109639,1.277929,1.413314,0.108568,1.347748,,,,1.529216,0.182177,1.356341,1.510883,0.130565,1.436667,1.496326,0.182427,1.390613,1.576165,0.130779,1.375653,1.553710,0.172925,1.416454,1.434669,0.082570,1.406672,1.547967,0.084554,1.291820,1.391498,0.081725,1.202027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,,,,,,,,,,,,,,,,,,,,,-0.015834,-0.364927,0.012221,-0.930821,1.474637,0.122553,1.335756,0.000389,1.350525,0.080847,1.239733,0.961854,1.529377,0.182577,1.356281,0.889925,1.510435,0.130654,1.436803,0.882405,1.496257,0.182362,1.390459,0.953024,1.576211,0.130759,1.375477,0.954628,1.553698,0.172862,1.416448,0.984506,1.434439,0.082620,1.406435,0.920341,1.547975,0.084657,1.291492,0.913864,1.391370,0.081802,1.201833,0.939094,1.492635,0.109303,1.278431,0.848715,1.414681,0.108080,1.348738,0.561565,1.398036,0.124117,1.286939,0.000000,1.350646,0.080801,1.239815,1.492709,0.109636,1.277931,1.413314,0.108570,1.347754,,,,1.529214,0.182173,1.356343,1.510876,0.130562,1.436666,1.496319,0.182432,1.390622,1.576160,0.130781,1.375650,1.553706,0.172924,1.416455,1.434661,0.082580,1.406661,1.547958,0.084540,1.291816,1.391497,0.081720,1.202025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,,,,,,,,,,,,,,,,,,,,,-0.015843,-0.364947,0.012175,-0.930814,1.474638,0.122554,1.335754,0.000390,1.350526,0.080842,1.239735,0.962472,1.529374,0.182581,1.356280,0.891665,1.510440,0.130652,1.436800,0.879890,1.496256,0.182362,1.390460,0.956183,1.576213,0.130766,1.375472,0.954522,1.553699,0.172865,1.416446,0.982874,1.434447,0.082614,1.406433,0.918473,1.547978,0.084666,1.291485,0.912010,1.391370,0.081803,1.201833,0.939154,1.492635,0.109308,1.278428,0.846548,1.414684,0.108075,1.348738,0.561121,1.398035,0.124114,1.286941,0.000000,1.350645,0.080799,1.239815,1.492707,0.109646,1.277921,1.413313,0.108562,1.347755,,,,1.529219,0.182182,1.356347,1.510890,0.130559,1.436658,1.496312,0.182420,1.390615,1.576157,0.130783,1.375644,1.553710,0.172932,1.416458,1.434668,0.082574,1.406670,1.547956,0.084553,1.291818,1.391500,0.081717,1.202020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,,,,,,,,,,,,,,,,,,,,,-0.015801,-0.364956,0.012209,-0.930811,1.474657,0.122593,1.335746,0.000375,1.350542,0.080876,1.239733,0.967041,1.529396,0.182620,1.356264,0.948484,1.510462,0.130700,1.436790,0.881328,1.496279,0.182406,1.390445,0.954568,1.576234,0.130805,1.375460,0.950704,1.553721,0.172910,1.416430,0.983144,1.434466,0.082662,1.406430,0.918121,1.547995,0.084698,1.291479,0.907897,1.391385,0.081831,1.201831,0.939403,1.492653,0.109340,1.278421,0.851246,1.414703,0.108117,1.348732,0.558865,1.398054,0.124150,1.286934,0.000000,1.350646,0.080827,1.239798,1.492712,0.109663,1.277924,1.413313,0.108584,1.347751,,,,1.529384,0.182415,1.356259,1.510899,0.130566,1.436663,1.496317,0.182439,1.390619,1.576172,0.130802,1.375648,1.553691,0.172968,1.416447,1.434676,0.082582,1.406669,1.547964,0.084567,1.291822,1.391501,0.081739,1.202023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,,,,,,,,,,,,,,,,,,,,,-0.015860,-0.364960,0.012096,-0.930809,1.474635,0.122578,1.335753,0.000391,1.350527,0.080859,1.239733,0.962602,1.529364,0.182611,1.356282,0.892921,1.510439,0.130672,1.436799,0.879173,1.496247,0.182384,1.390463,0.954935,1.576210,0.130801,1.375468,0.953443,1.553691,0.172893,1.416447,0.979604,1.434451,0.082627,1.406429,0.916769,1.547979,0.084704,1.291479,0.910909,1.391369,0.081828,1.201830,0.939761,1.492633,0.109340,1.278425,0.847306,1.414683,0.108090,1.348737,0.561096,1.398031,0.124132,1.286941,0.000000,1.350648,0.080822,1.239812,1.492701,0.109676,1.277920,1.413312,0.108578,1.347755,,,,1.529214,0.182215,1.356344,1.510887,0.130563,1.436654,1.496310,0.182454,1.390616,1.576161,0.130820,1.375647,1.553684,0.172974,1.416446,1.434670,0.082573,1.406674,1.547962,0.084582,1.291813,1.391497,0.081747,1.202017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,,,,,,,,,,,,,,,,,,,,,-0.015830,-0.365019,0.012127,-0.930787,1.474639,0.122602,1.335747,0.000372,1.350517,0.080879,1.239745,0.965716,1.529372,0.182634,1.356265,0.949596,1.510456,0.130702,1.436788,0.880675,1.496260,0.182411,1.390450,0.958871,1.576220,0.130823,1.375449,0.949194,1.553707,0.172920,1.416427,0.981456,1.434462,0.082657,1.406432,0.919867,1.547976,0.084721,1.291466,0.908025,1.391354,0.081844,1.201838,0.935288,1.492629,0.109358,1.278418,0.849812,1.414688,0.108116,1.348740,0.566658,1.398029,0.124155,1.286945,0.000000,1.350630,0.080830,1.239806,1.492693,0.109685,1.277918,1.413323,0.108568,1.347772,,,,1.529366,0.182433,1.356258,1.510891,0.130557,1.436655,1.496300,0.182445,1.390606,1.576153,0.130830,1.375641,1.553679,0.172982,1.416457,1.434669,0.082572,1.406662,1.547950,0.084585,1.291807,1.391458,0.081754,1.202057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
