Format Version,1.23,Take Name,BW_60,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.41.16.277 PM,Total Frames in Take,902,Total Exported Frames,902,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
252,2.100000,-0.003192,0.943072,-0.000057,0.332574,1.924324,0.216927,-1.816360,0.001204,1.892552,0.210133,-1.739715,0.787013,1.856572,0.210710,-1.768476,0.787054,1.993561,0.223367,-1.864842,0.838251,1.954612,0.223499,-1.892405,0.706217,1.891920,0.210042,-1.739151,1.856193,0.210668,-1.767715,1.993997,0.223445,-1.865314,1.955266,0.223561,-1.893379,2.268554,0.043498,0.426668,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2.108333,-0.005260,0.942907,-0.000457,0.333016,1.921111,0.216880,-1.812460,0.001371,1.889291,0.210134,-1.735831,0.726035,1.853337,0.210518,-1.764628,0.805182,1.990370,0.223468,-1.860892,0.838485,1.951447,0.223400,-1.888491,0.607283,1.888508,0.210031,-1.735072,1.852967,0.210469,-1.763943,1.990786,0.223535,-1.861381,1.952381,0.223504,-1.889750,2.268557,0.043520,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2.116667,-0.003455,0.942931,0.000654,0.332969,1.917827,0.216794,-1.808488,0.001254,1.885997,0.209880,-1.731878,0.751968,1.850041,0.210455,-1.760669,0.786163,1.987098,0.223357,-1.856906,0.785053,1.948172,0.223483,-1.884500,0.754103,1.885312,0.209855,-1.731161,1.849586,0.210330,-1.759956,1.987692,0.223377,-1.857526,1.948708,0.223619,-1.885314,2.268553,0.043499,0.426667,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2.125000,-0.006296,0.942469,-0.000974,0.334233,1.914831,0.216498,-1.804754,0.001379,1.882823,0.209827,-1.728197,0.709421,1.846943,0.210105,-1.757087,0.800268,1.984204,0.223118,-1.853017,0.827394,1.945354,0.222941,-1.880717,0.632523,1.881971,0.209698,-1.727417,1.846576,0.210074,-1.756378,1.984639,0.223207,-1.853546,1.946256,0.223012,-1.881875,2.268559,0.043515,0.426680,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.133333,-0.004028,0.942394,0.000246,0.334479,1.911573,0.216585,-1.800605,0.001218,1.879503,0.209732,-1.724089,0.709421,1.843640,0.210245,-1.752996,0.800268,1.980994,0.223150,-1.848807,0.827394,1.942157,0.223213,-1.876526,0.632523,1.878761,0.209698,-1.723351,1.843284,0.210139,-1.752354,1.981564,0.223171,-1.849352,1.942638,0.223337,-1.877336,2.268549,0.043506,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2.141667,-0.005126,0.942328,-0.001861,0.334647,1.908623,0.216425,-1.796575,0.001596,1.876529,0.209911,-1.720040,0.738045,1.840675,0.210264,-1.748962,0.814770,1.978057,0.222808,-1.844781,0.802694,1.939231,0.222715,-1.872515,0.762486,1.875519,0.209814,-1.719053,1.840148,0.210175,-1.748149,1.978655,0.222871,-1.845473,1.940168,0.222848,-1.873672,2.268557,0.043493,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2.150000,-0.004756,0.942252,-0.001602,0.334868,1.905314,0.216576,-1.792286,0.001403,1.873180,0.210023,-1.715771,0.646209,1.837341,0.210416,-1.744709,0.756861,1.974774,0.222959,-1.840455,0.770997,1.935960,0.222907,-1.868207,0.626267,1.872368,0.209954,-1.714956,1.836862,0.210323,-1.743937,1.975326,0.223007,-1.841067,1.936709,0.223032,-1.869233,2.268553,0.043500,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2.158333,-0.004238,0.942247,-0.001586,0.334889,1.902195,0.216427,-1.788252,0.001424,1.870052,0.209876,-1.711741,0.727720,1.834214,0.210314,-1.740681,0.753337,1.971664,0.222761,-1.836416,0.793392,1.932852,0.222757,-1.864170,0.666740,1.869291,0.209797,-1.710967,1.833683,0.210230,-1.739854,1.972217,0.222821,-1.837028,1.933634,0.222870,-1.865243,2.268559,0.043493,0.426670,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.166667,-0.003943,0.942389,-0.002073,0.334489,1.898782,0.216494,-1.783861,0.001362,1.866698,0.210026,-1.707319,0.728444,1.830836,0.210476,-1.736228,0.771318,1.968215,0.222732,-1.832089,0.788911,1.929380,0.222742,-1.859810,0.707358,1.865932,0.209956,-1.706552,1.830359,0.210392,-1.735452,1.968792,0.222786,-1.832703,1.930044,0.222847,-1.860768,2.268560,0.043511,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.175000,-0.004215,0.942320,-0.002297,0.334680,1.895471,0.216388,-1.779537,0.001289,1.863358,0.209955,-1.703003,0.720154,1.827508,0.210374,-1.731928,0.814357,1.964922,0.222622,-1.827739,0.828546,1.926098,0.222601,-1.855476,0.686700,1.862585,0.209859,-1.702200,1.827146,0.210326,-1.731281,1.965385,0.222684,-1.828241,1.926798,0.222687,-1.856512,2.268548,0.043491,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2.183333,-0.003665,0.942538,-0.003462,0.334060,1.892172,0.216310,-1.775042,0.001403,1.860147,0.210075,-1.698455,0.695807,1.824260,0.210507,-1.727334,0.783814,1.961571,0.222329,-1.823347,0.785939,1.922710,0.222328,-1.851033,0.694185,1.859314,0.210040,-1.697569,1.823791,0.210393,-1.726616,1.962156,0.222348,-1.823972,1.923406,0.222475,-1.852029,2.268553,0.043519,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.191667,-0.002094,0.942528,-0.004407,0.334092,1.888894,0.216221,-1.770558,0.001529,1.856840,0.210158,-1.693969,0.695807,1.820957,0.210697,-1.722851,0.783814,1.958318,0.221956,-1.818861,0.785939,1.919460,0.222074,-1.846550,0.694185,1.855985,0.210088,-1.693009,1.820383,0.210606,-1.722060,1.958964,0.222006,-1.819562,1.920245,0.222195,-1.847637,2.268556,0.043522,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2.200000,-0.000645,0.942513,-0.004121,0.334142,1.885505,0.216115,-1.765919,0.001377,1.853427,0.210018,-1.689343,0.678119,1.817549,0.210692,-1.718229,0.754565,1.954949,0.221746,-1.814206,0.761258,1.916095,0.222005,-1.841899,0.663529,1.852666,0.209929,-1.688510,1.817056,0.210635,-1.717498,1.955519,0.221812,-1.814800,1.916786,0.222085,-1.842916,2.268550,0.043506,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.208333,-0.000477,0.942440,-0.004934,0.334338,1.882126,0.216059,-1.761206,0.001469,1.850010,0.210098,-1.684635,0.716965,1.814145,0.210762,-1.713536,0.779254,1.951595,0.221562,-1.809471,0.793390,1.912752,0.221815,-1.837181,0.691934,1.849194,0.210003,-1.683739,1.813617,0.210706,-1.712774,1.952184,0.221630,-1.810093,1.913533,0.221899,-1.838294,2.268553,0.043498,0.426671,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.216667,0.000336,0.942243,-0.003717,0.334909,1.878503,0.215949,-1.756346,0.001259,1.846290,0.209794,-1.679831,0.696200,1.810461,0.210566,-1.708774,0.767772,1.948035,0.221539,-1.804511,0.785152,1.909226,0.221898,-1.832268,0.659513,1.845656,0.209714,-1.679168,1.809990,0.210518,-1.708031,1.948529,0.221606,-1.805034,1.909896,0.221965,-1.833250,2.268559,0.043479,0.426689,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.225000,-0.000200,0.942314,-0.004351,0.334701,1.874831,0.215874,-1.751271,0.001451,1.842656,0.209819,-1.674733,0.726319,1.806813,0.210525,-1.703661,0.758931,1.944338,0.221430,-1.799475,0.805902,1.905517,0.221723,-1.827215,0.621371,1.841892,0.209720,-1.673954,1.806287,0.210481,-1.702854,1.944848,0.221506,-1.800056,1.906433,0.221796,-1.828419,2.268552,0.043517,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.233333,-0.000459,0.942223,-0.002720,0.334975,1.870949,0.215734,-1.746092,0.001386,1.838739,0.209406,-1.669590,0.668699,1.802912,0.210139,-1.698537,0.814496,1.940474,0.221540,-1.794240,0.819126,1.901669,0.221852,-1.822001,0.658438,1.837833,0.209347,-1.668625,1.802526,0.210053,-1.697908,1.940944,0.221565,-1.794790,1.902485,0.221993,-1.823088,2.268553,0.043505,0.426661,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2.241667,-0.001372,0.942231,-0.002790,0.334950,1.867014,0.215597,-1.740731,0.001451,1.834819,0.209272,-1.664222,0.691992,1.798989,0.209924,-1.693167,0.787301,1.936527,0.221483,-1.788887,0.806315,1.897719,0.221710,-1.816646,0.624911,1.834012,0.209202,-1.663294,1.798490,0.209839,-1.692483,1.937048,0.221523,-1.789459,1.898602,0.221851,-1.817851,2.268556,0.043511,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2.250000,0.000102,0.942231,-0.001115,0.334962,1.863080,0.215366,-1.735553,0.001572,1.830873,0.208778,-1.659072,0.689141,1.795045,0.209608,-1.688015,0.761281,1.932604,0.221337,-1.783683,0.791163,1.893798,0.221743,-1.811442,0.582137,1.830037,0.208672,-1.658158,1.794484,0.209545,-1.687245,1.933177,0.221410,-1.784287,1.894787,0.221855,-1.812785,2.268555,0.043510,0.426668,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2.258333,-0.000400,0.942048,-0.001033,0.335477,1.859104,0.215223,-1.730535,0.001521,1.826820,0.208616,-1.654088,0.689141,1.791023,0.209406,-1.683070,0.761281,1.928675,0.221255,-1.778590,0.791163,1.889899,0.221617,-1.806391,0.582137,1.825915,0.208510,-1.653117,1.790505,0.209338,-1.682327,1.929268,0.221325,-1.779223,1.890738,0.221723,-1.807539,2.268558,0.043501,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2.266667,0.001038,0.942025,-0.001134,0.335539,1.855088,0.215287,-1.725456,0.001523,1.822775,0.208710,-1.649019,0.667094,1.786984,0.209621,-1.678005,0.772850,1.924682,0.221162,-1.773497,0.782511,1.885910,0.221654,-1.801304,0.643523,1.822039,0.208580,-1.648201,1.786339,0.209591,-1.677122,1.925285,0.221272,-1.774146,1.886771,0.221700,-1.802488,2.268558,0.043509,0.426667,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2.275000,0.000420,0.941722,-0.001682,0.336387,1.851175,0.215301,-1.720682,0.001381,1.818730,0.208809,-1.644293,0.723046,1.782990,0.209650,-1.673345,0.726479,1.920850,0.221162,-1.768606,0.776811,1.882128,0.221583,-1.796483,0.633660,1.818162,0.208695,-1.643710,1.782352,0.209643,-1.672408,1.921311,0.221273,-1.769139,1.883035,0.221593,-1.797669,2.268564,0.043517,0.426690,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2.283333,0.002276,0.941904,-0.001296,0.335873,1.847095,0.215501,-1.715468,0.001371,1.814712,0.208963,-1.639057,0.744544,1.778944,0.209977,-1.668068,0.743202,1.916738,0.221231,-1.763456,0.767762,1.877987,0.221832,-1.791290,0.723353,1.813986,0.208916,-1.638340,1.778395,0.209868,-1.667207,1.917346,0.221276,-1.764156,1.878651,0.221944,-1.792168,2.268546,0.043512,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2.291667,0.000893,0.941824,-0.001994,0.336099,1.842990,0.215487,-1.710374,0.001342,1.810585,0.209052,-1.633964,0.797513,1.774829,0.209924,-1.662995,0.731982,1.912643,0.221259,-1.758343,0.827549,1.873905,0.221714,-1.786196,0.637506,1.810036,0.208940,-1.633379,1.774220,0.209918,-1.662112,1.913101,0.221366,-1.758847,1.874759,0.221727,-1.787367,2.268556,0.043516,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2.300000,0.000516,0.942053,-0.001745,0.335459,1.838794,0.215507,-1.705018,0.001424,1.806499,0.209026,-1.628565,0.714777,1.770702,0.209873,-1.657546,0.777559,1.908376,0.221350,-1.753079,0.808760,1.869600,0.221777,-1.780880,0.638561,1.805708,0.208939,-1.627746,1.770221,0.209808,-1.656801,1.908891,0.221410,-1.753642,1.870450,0.221883,-1.782044,2.268563,0.043511,0.426670,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2.308333,-0.000111,0.942195,-0.001760,0.335060,1.834422,0.215405,-1.699710,0.001298,1.802199,0.208922,-1.623227,0.741862,1.766377,0.209714,-1.652179,0.785154,1.903957,0.221308,-1.747834,0.815976,1.865156,0.221678,-1.775602,0.684760,1.801474,0.208850,-1.622496,1.765932,0.209642,-1.651447,1.904428,0.221360,-1.748398,1.865919,0.221780,-1.776601,2.268562,0.043493,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2.316667,-0.000188,0.942281,-0.000863,0.334823,1.829827,0.215405,-1.694155,0.001254,1.797648,0.208772,-1.617666,0.741862,1.761810,0.209585,-1.646598,0.785154,1.899333,0.221439,-1.742303,0.815976,1.860518,0.221825,-1.770051,0.684760,1.796947,0.208689,-1.616933,1.761447,0.209532,-1.645948,1.899808,0.221495,-1.742762,1.861156,0.221914,-1.771092,2.268548,0.043513,0.426677,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2.325000,0.000888,0.942580,-0.001225,0.333978,1.825456,0.215153,-1.688898,0.001444,1.793398,0.208589,-1.612352,0.745604,1.757511,0.209485,-1.641220,0.813399,1.894889,0.221030,-1.737170,0.834419,1.856026,0.221506,-1.764848,0.694053,1.792699,0.208461,-1.611609,1.756895,0.209463,-1.640322,1.895436,0.221142,-1.737804,1.856863,0.221539,-1.765951,2.268545,0.043516,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2.333333,0.000333,0.942723,-0.000666,0.333576,1.821068,0.214890,-1.683542,0.001348,1.789086,0.208229,-1.606973,0.742812,1.753173,0.209094,-1.635810,0.727857,1.890452,0.220899,-1.731870,0.788966,1.851564,0.221339,-1.759515,0.653890,1.788264,0.208182,-1.606165,1.752737,0.208990,-1.635074,1.891018,0.220932,-1.732506,1.852225,0.221465,-1.760423,2.268560,0.043508,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2.341667,-0.001017,0.942820,-0.000783,0.333300,1.816333,0.214718,-1.677890,0.001329,1.784412,0.208064,-1.601295,0.711589,1.748480,0.208808,-1.630112,0.784664,1.885673,0.220845,-1.726266,0.786966,1.846768,0.221157,-1.753888,0.717274,1.783797,0.207917,-1.600715,1.748062,0.208848,-1.629354,1.886064,0.220988,-1.726680,1.847698,0.221098,-1.755235,2.268564,0.043492,0.426686,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2.350000,-0.000547,0.943075,-0.000700,0.332579,1.811880,0.214527,-1.672270,0.001419,1.780070,0.207864,-1.595630,0.715688,1.744094,0.208651,-1.624391,0.765820,1.881150,0.220618,-1.720749,0.787146,1.842204,0.220976,-1.748311,0.688660,1.779257,0.207809,-1.594836,1.743623,0.208545,-1.623589,1.881737,0.220657,-1.721365,1.842901,0.221109,-1.749335,2.268550,0.043515,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2.358333,-0.001016,0.943121,0.000083,0.332449,1.807183,0.214303,-1.666456,0.001300,1.775404,0.207506,-1.589815,0.719375,1.739419,0.208275,-1.618565,0.816900,1.876432,0.220548,-1.714947,0.833584,1.837477,0.220883,-1.742498,0.685819,1.774593,0.207443,-1.589041,1.739115,0.208194,-1.617904,1.876901,0.220580,-1.715418,1.838140,0.221011,-1.743558,2.268552,0.043514,0.426689,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2.366667,-0.001129,0.943247,0.000523,0.332090,1.802665,0.214113,-1.660619,0.001403,1.770948,0.207242,-1.583959,0.742843,1.734941,0.208015,-1.612681,0.772717,1.871874,0.220430,-1.709158,0.817135,1.832898,0.220766,-1.736679,0.642138,1.770221,0.207116,-1.583242,1.734489,0.207990,-1.611893,1.872389,0.220531,-1.709667,1.833671,0.220815,-1.737883,2.268551,0.043490,0.426664,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2.375000,-0.001144,0.943344,0.001609,0.331812,1.798107,0.213940,-1.654660,0.001185,1.766440,0.206889,-1.577995,0.751883,1.730416,0.207694,-1.606694,0.822725,1.867282,0.220407,-1.703227,0.847939,1.828289,0.220770,-1.730724,0.702784,1.765747,0.206857,-1.577285,1.730106,0.207586,-1.606065,1.867681,0.220413,-1.703686,1.828943,0.220927,-1.731704,2.268551,0.043506,0.426671,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2.383333,0.000080,0.943265,0.002247,0.332032,1.793438,0.214001,-1.648559,0.001304,1.761722,0.206855,-1.571923,0.751883,1.725713,0.207786,-1.600637,0.822725,1.862648,0.220436,-1.697081,0.847939,1.823669,0.220928,-1.724595,0.702784,1.761013,0.206785,-1.571265,1.725325,0.207706,-1.599887,1.863070,0.220484,-1.697574,1.824484,0.221055,-1.725724,2.268562,0.043506,0.426685,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2.391667,-0.000279,0.943489,0.002680,0.331392,1.788888,0.213895,-1.642523,0.001826,1.757283,0.206674,-1.565848,0.757517,1.721234,0.207587,-1.594513,0.787992,1.858026,0.220425,-1.691135,0.837334,1.819009,0.220895,-1.718596,0.650527,1.755409,0.206855,-1.564039,1.720625,0.207439,-1.593802,1.858556,0.220415,-1.691558,1.819742,0.221024,-1.719567,2.268548,0.043506,0.426690,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2.400000,0.001480,0.943185,0.002812,0.332254,1.784140,0.213813,-1.636360,0.001668,1.752373,0.206586,-1.559753,0.347399,1.716379,0.207655,-1.588482,0.763065,1.853387,0.220187,-1.684837,0.830433,1.814422,0.220822,-1.712368,0.694238,1.751315,0.206638,-1.558728,1.715821,0.207431,-1.587595,1.854118,0.220147,-1.685642,1.815216,0.221078,-1.713424,2.268551,0.043497,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2.408333,-0.000603,0.942765,0.002258,0.333450,1.779517,0.213878,-1.630153,0.001516,1.747580,0.206724,-1.553610,0.704932,1.711656,0.207596,-1.582433,0.760150,1.848864,0.220381,-1.678469,0.798708,1.809968,0.220811,-1.706101,0.614985,1.746743,0.206627,-1.552784,1.711154,0.207515,-1.581619,1.849417,0.220448,-1.679051,1.810858,0.220939,-1.707351,2.268550,0.043509,0.426677,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2.416667,0.003041,0.942656,0.003355,0.333735,1.775079,0.213779,-1.624113,0.001745,1.743052,0.206477,-1.547621,0.419609,1.707152,0.207699,-1.576460,0.763771,1.844494,0.220073,-1.672359,0.762908,1.805617,0.220866,-1.700011,0.730168,1.741358,0.206701,-1.546050,1.706570,0.207509,-1.575740,1.845152,0.220033,-1.673041,1.806335,0.221018,-1.700803,2.268551,0.043511,0.426677,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2.425000,0.001579,0.942058,0.002999,0.335434,1.770425,0.213839,-1.617952,0.001096,1.738141,0.206583,-1.541564,0.803871,1.702342,0.207668,-1.570535,0.806315,1.839998,0.220228,-1.665957,0.852716,1.801220,0.220878,-1.693751,0.731234,1.737568,0.206565,-1.541029,1.701989,0.207552,-1.569855,1.840394,0.220230,-1.666394,1.801820,0.221025,-1.694631,2.268554,0.043508,0.426690,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2.433333,0.000025,0.942125,0.000998,0.335259,1.765832,0.213725,-1.611771,0.001760,1.733588,0.206785,-1.535336,0.402807,1.697776,0.207673,-1.564299,0.783607,1.835377,0.219993,-1.659832,0.815064,1.796588,0.220447,-1.687614,0.691727,1.731877,0.206796,-1.533669,1.697232,0.207555,-1.563636,1.835947,0.220003,-1.660304,1.797321,0.220576,-1.688597,2.268554,0.043518,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2.441667,0.002502,0.941921,0.001371,0.335822,1.761077,0.213659,-1.605366,0.001893,1.728710,0.206682,-1.528987,0.402807,1.692938,0.207797,-1.557990,0.783607,1.830707,0.219733,-1.653330,0.815064,1.791953,0.220425,-1.681157,0.691727,1.726993,0.206675,-1.527419,1.692290,0.207666,-1.557234,1.831242,0.219754,-1.654015,1.793027,0.220573,-1.682094,2.268562,0.043498,0.426656,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2.450000,0.000697,0.941341,0.000993,0.337454,1.756287,0.213628,-1.598706,0.001305,1.723677,0.206696,-1.522426,0.418721,1.688003,0.207642,-1.551555,0.749054,1.826063,0.219828,-1.646441,0.782585,1.787404,0.220344,-1.674403,0.641793,1.722944,0.206566,-1.521715,1.687570,0.207623,-1.550823,1.826515,0.219932,-1.646976,1.788210,0.220386,-1.675452,2.268550,0.043496,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2.458333,0.002601,0.941409,0.000310,0.337257,1.751598,0.213487,-1.592204,0.001681,1.718993,0.206687,-1.515911,0.742522,1.683310,0.207778,-1.545024,0.787551,1.821378,0.219405,-1.639968,0.822948,1.782710,0.220078,-1.667914,0.669028,1.717584,0.206510,-1.514565,1.682814,0.207724,-1.544336,1.822032,0.219487,-1.640593,1.783483,0.220165,-1.668918,2.268554,0.043525,0.426659,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2.466667,0.001950,0.941304,0.000245,0.337555,1.746686,0.213527,-1.585766,0.001793,1.714041,0.206731,-1.509490,0.510802,1.678375,0.207764,-1.538626,0.787600,1.816490,0.219501,-1.633490,0.773134,1.777839,0.220112,-1.661460,0.682576,1.712493,0.206506,-1.508003,1.677770,0.207711,-1.537879,1.817116,0.219591,-1.634127,1.778756,0.220200,-1.662506,2.268554,0.043518,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2.475000,0.000389,0.940820,0.000922,0.338906,1.741068,0.213528,-1.578376,0.001803,1.708227,0.206605,-1.502195,0.724448,1.672642,0.207523,-1.531433,0.747875,1.810988,0.219749,-1.625897,0.759548,1.772416,0.220235,-1.653978,0.427274,1.707411,0.206452,-1.501470,1.672068,0.207561,-1.530605,1.811684,0.219926,-1.626537,1.773765,0.220052,-1.655821,2.268563,0.043495,0.426668,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2.483333,-0.001734,0.940383,0.001394,0.340110,1.736192,0.213188,-1.572413,0.001267,1.703186,0.206165,-1.496313,0.547225,1.667672,0.206914,-1.525643,0.909539,1.806206,0.219685,-1.619758,0.895893,1.767704,0.219990,-1.647939,0.712271,1.701970,0.206082,-1.494973,1.667579,0.206852,-1.525299,1.806502,0.219688,-1.620052,1.768299,0.220114,-1.648917,2.268569,0.043500,0.426668,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2.491667,0.000677,0.940285,0.003398,0.340370,1.730658,0.213015,-1.565747,0.001511,1.697587,0.205685,-1.489703,0.552228,1.662092,0.206705,-1.519048,0.838070,1.800718,0.219545,-1.613019,0.826622,1.762233,0.220125,-1.641218,0.672892,1.696392,0.205551,-1.488377,1.661731,0.206640,-1.518514,1.801240,0.219594,-1.613474,1.762929,0.220247,-1.642319,2.268546,0.043521,0.426688,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2.500000,-0.001017,0.939745,0.003418,0.341858,1.725009,0.212886,-1.558824,0.001605,1.691721,0.205535,-1.482877,0.577696,1.656316,0.206409,-1.512336,0.824364,1.795198,0.219588,-1.605880,0.823175,1.756801,0.220013,-1.634202,0.592782,1.690555,0.205327,-1.481673,1.655930,0.206388,-1.511750,1.795721,0.219686,-1.606347,1.757718,0.220096,-1.635546,2.268550,0.043514,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2.508333,-0.000254,0.939336,0.004635,0.342967,1.719551,0.212695,-1.552303,0.001562,1.686079,0.205151,-1.476456,0.577696,1.650745,0.206130,-1.505996,0.824364,1.789855,0.219486,-1.599175,0.823175,1.751525,0.220015,-1.627586,0.592782,1.684763,0.205216,-1.475154,1.650396,0.205961,-1.505434,1.790391,0.219440,-1.599620,1.752255,0.220248,-1.628704,2.268558,0.043512,0.426684,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2.516667,-0.000291,0.938809,0.004246,0.344413,1.713877,0.212557,-1.545545,0.001871,1.680171,0.205076,-1.469796,0.536685,1.644927,0.206040,-1.499445,0.829402,1.784327,0.219298,-1.592206,0.825482,1.746084,0.219813,-1.620735,0.661050,1.679228,0.204964,-1.468878,1.644131,0.205918,-1.498332,1.785143,0.219398,-1.593035,1.747094,0.219962,-1.622077,2.268553,0.043521,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2.525000,0.000251,0.938778,0.003125,0.344509,1.708364,0.212493,-1.538796,0.002060,1.674629,0.205204,-1.463041,0.669862,1.639394,0.206179,-1.492698,0.656461,1.778835,0.219027,-1.585454,0.707904,1.740599,0.219561,-1.613991,0.578406,1.673635,0.205047,-1.462119,1.638588,0.206134,-1.491674,1.779742,0.219187,-1.586329,1.742004,0.219603,-1.615723,2.268552,0.043517,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2.533333,-0.001112,0.938486,0.002025,0.345311,1.703009,0.212530,-1.532155,0.001913,1.669157,0.205408,-1.456436,0.615185,1.633971,0.206231,-1.486157,0.688838,1.773548,0.219051,-1.578712,0.712322,1.735360,0.219431,-1.607316,0.545741,1.668027,0.205325,-1.455395,1.633234,0.206085,-1.485164,1.774343,0.219112,-1.579542,1.736533,0.219641,-1.608688,2.268553,0.043485,0.426680,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2.541667,-0.000142,0.938273,0.001216,0.345893,1.697670,0.212522,-1.525736,0.001903,1.663708,0.205545,-1.450053,0.624319,1.628561,0.206426,-1.479818,0.667852,1.768282,0.218835,-1.572211,0.700715,1.730130,0.219282,-1.600863,0.591472,1.662586,0.205422,-1.449061,1.627819,0.206320,-1.478721,1.769106,0.218936,-1.573074,1.731161,0.219410,-1.602125,2.268564,0.043495,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2.550000,0.001608,0.938101,0.000316,0.346358,1.692368,0.212425,-1.519288,0.001922,1.658304,0.205617,-1.443636,0.639976,1.623190,0.206622,-1.473435,0.637901,1.763050,0.218440,-1.565696,0.679067,1.724929,0.219022,-1.594386,0.608804,1.657258,0.205494,-1.442654,1.622368,0.206520,-1.472247,1.763916,0.218552,-1.566637,1.725910,0.219130,-1.595600,2.268555,0.043504,0.426671,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2.558333,0.000936,0.938098,-0.001460,0.346365,1.686846,0.212244,-1.512548,0.002078,1.652781,0.205722,-1.436870,0.615989,1.617667,0.206613,-1.466674,0.634300,1.757527,0.218085,-1.558978,0.666671,1.719407,0.218557,-1.587670,0.541751,1.651665,0.205617,-1.435820,1.616806,0.206492,-1.465498,1.758472,0.218178,-1.559915,1.720526,0.218707,-1.589114,2.268560,0.043496,0.426682,,,,,,,,,,,,,,,,,,,,,,,,,,,
