Format Version,1.23,Take Name,FW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.15.55.171 PM,Total Frames in Take,1071,Total Exported Frames,1071,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
368,3.066667,-0.013045,0.391069,0.003371,-0.920263,1.385576,0.209145,-1.319935,0.001453,1.426761,0.204458,-1.392129,0.571005,1.458848,0.204561,-1.359077,0.807073,1.310755,0.213927,-1.280380,0.687007,1.345942,0.213636,-1.248156,0.786853,,,,,,,,,,,,,,,,,,,,,1.427917,0.204180,-1.393371,1.459388,0.204604,-1.359520,1.309937,0.214101,-1.279604,1.345380,0.213616,-1.247602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,3.075000,-0.014179,0.390805,0.004578,-0.920353,1.380256,0.208975,-1.314595,0.001423,1.421392,0.204452,-1.386826,0.570129,1.453499,0.204412,-1.353793,0.824947,1.305464,0.213736,-1.274982,0.714883,1.340669,0.213300,-1.242779,0.802690,,,,,,,,,,,,,,,,,,,,,1.422393,0.204275,-1.387954,1.454059,0.204422,-1.354245,1.304648,0.213874,-1.274100,1.340080,0.213301,-1.242264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,3.083333,-0.014568,0.390788,0.004528,-0.920354,1.374921,0.208770,-1.309206,0.001430,1.416057,0.204311,-1.381442,0.643030,1.448165,0.204262,-1.348409,0.817995,1.300128,0.213474,-1.269588,0.685746,1.335334,0.213030,-1.237386,0.809035,,,,,,,,,,,,,,,,,,,,,1.416957,0.204157,-1.382540,1.448749,0.204265,-1.348844,1.299332,0.213607,-1.268624,1.334730,0.213034,-1.236919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,3.091667,-0.014736,0.390389,0.003875,-0.920524,1.369565,0.208696,-1.303625,0.001461,1.410646,0.204278,-1.375895,0.635642,1.442781,0.204279,-1.342889,0.814700,1.294799,0.213308,-1.263945,0.674575,1.330033,0.212918,-1.231773,0.810186,,,,,,,,,,,,,,,,,,,,,1.411525,0.204036,-1.377031,1.443387,0.204331,-1.343313,1.293980,0.213517,-1.262955,1.329436,0.212876,-1.231306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,3.100000,-0.015124,0.390464,0.004482,-0.920483,1.364254,0.208653,-1.298010,0.001558,1.405342,0.204288,-1.370279,0.635642,1.437473,0.204223,-1.337268,0.814700,1.289485,0.213279,-1.258336,0.674575,1.324714,0.212822,-1.226159,0.810186,,,,,,,,,,,,,,,,,,,,,1.406281,0.204095,-1.371438,1.438112,0.204238,-1.337759,1.288608,0.213456,-1.257238,1.324057,0.212812,-1.225659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,3.108333,-0.016911,0.391188,0.006252,-0.920134,1.359062,0.208446,-1.292706,0.001302,1.400256,0.204342,-1.364929,0.623943,1.432334,0.204062,-1.331869,0.798423,1.284240,0.213029,-1.253127,0.645812,1.319418,0.212354,-1.220898,0.793617,,,,,,,,,,,,,,,,,,,,,1.401039,0.204128,-1.365777,1.432710,0.204125,-1.332249,1.283289,0.213343,-1.251742,1.318980,0.212273,-1.220672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,3.116667,-0.016756,0.390866,0.005265,-0.920280,1.353800,0.208297,-1.287508,0.001592,1.394952,0.204186,-1.359755,0.784300,1.427053,0.203996,-1.326716,0.744639,1.278997,0.212793,-1.247883,0.458981,1.314197,0.212213,-1.215677,0.802970,,,,,,,,,,,,,,,,,,,,,1.395538,0.204016,-1.360365,1.427717,0.204025,-1.327492,1.277753,0.213263,-1.246176,1.313601,0.212139,-1.215166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,3.125000,-0.017116,0.390557,0.006105,-0.920399,1.348074,0.208273,-1.281726,0.001288,1.389171,0.204206,-1.354006,0.666675,1.421294,0.203932,-1.320990,0.885923,1.273304,0.212811,-1.242044,0.594316,1.308525,0.212144,-1.209862,0.890111,,,,,,,,,,,,,,,,,,,,,1.390020,0.203941,-1.355000,1.421646,0.204018,-1.321268,1.272339,0.213135,-1.240780,1.308154,0.212050,-1.209648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,3.133333,-0.016527,0.390557,0.003907,-0.920422,1.342555,0.208002,-1.276417,0.001084,1.383670,0.203879,-1.348684,0.666675,1.415793,0.203813,-1.315666,0.885923,1.267767,0.212382,-1.236752,0.594316,1.302989,0.211932,-1.204567,0.890111,,,,,,,,,,,,,,,,,,,,,1.384450,0.203701,-1.349620,1.416162,0.203875,-1.315915,1.267144,0.212523,-1.236041,1.302562,0.211885,-1.204215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,3.141667,-0.016034,0.390806,0.002753,-0.920329,1.337038,0.207808,-1.270934,0.001135,1.378202,0.203626,-1.343171,0.666590,1.410306,0.203675,-1.310134,0.893587,1.262221,0.212131,-1.231319,0.768032,1.297425,0.211800,-1.199113,0.856259,,,,,,,,,,,,,,,,,,,,,1.378977,0.203379,-1.344228,1.410677,0.203777,-1.310315,1.261707,0.212307,-1.230567,1.296936,0.211724,-1.198821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,3.150000,-0.016384,0.390919,0.003418,-0.920273,1.331657,0.207577,-1.265477,0.001077,1.372834,0.203439,-1.337708,0.702023,1.404930,0.203419,-1.304664,0.890685,1.256834,0.211925,-1.225874,0.753539,1.292031,0.211523,-1.193661,0.879344,,,,,,,,,,,,,,,,,,,,,1.373502,0.203231,-1.338674,1.405327,0.203510,-1.304822,1.256222,0.212099,-1.225122,1.291639,0.211446,-1.193390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,3.158333,-0.016423,0.390710,0.004030,-0.920359,1.326026,0.207358,-1.260003,0.001028,1.367164,0.203216,-1.332256,0.702023,1.399275,0.203143,-1.299227,0.890685,1.251227,0.211766,-1.220362,0.753539,1.286438,0.211308,-1.188166,0.879344,,,,,,,,,,,,,,,,,,,,,1.367837,0.203021,-1.333080,1.399665,0.203231,-1.299467,1.250509,0.211952,-1.219617,1.286096,0.211225,-1.187866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,3.166667,-0.015895,0.390835,0.003347,-0.920318,1.320473,0.207150,-1.254471,0.000934,1.361635,0.202934,-1.326706,0.729508,1.393737,0.202937,-1.293668,0.883435,1.245659,0.211555,-1.214858,0.737264,1.280862,0.211175,-1.182651,0.884442,,,,,,,,,,,,,,,,,,,,,1.362335,0.202771,-1.327520,1.394027,0.203007,-1.293859,1.245063,0.211692,-1.214198,1.280527,0.211117,-1.182375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,3.175000,-0.015854,0.390726,0.002265,-0.920368,1.314839,0.206954,-1.248829,0.001087,1.355995,0.202752,-1.321069,0.691433,1.388104,0.202849,-1.288038,0.886857,1.240025,0.211248,-1.209205,0.775922,1.275235,0.210967,-1.177005,0.851444,,,,,,,,,,,,,,,,,,,,,1.356770,0.202590,-1.322016,1.388477,0.202899,-1.288288,1.239453,0.211370,-1.208525,1.274774,0.210934,-1.176631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,3.183333,-0.017044,0.390772,0.002645,-0.920326,1.309229,0.206662,-1.243169,0.001102,1.350393,0.202649,-1.315415,0.695031,1.382499,0.202672,-1.282380,0.883888,1.234409,0.210841,-1.203543,0.759734,1.269615,0.210488,-1.171340,0.860915,,,,,,,,,,,,,,,,,,,,,1.351128,0.202457,-1.316370,1.382897,0.202748,-1.282607,1.233806,0.210995,-1.202810,1.269173,0.210427,-1.171008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,3.191667,-0.018370,0.390533,0.003534,-0.920399,1.303488,0.206464,-1.237434,0.001033,1.344612,0.202653,-1.309713,0.695031,1.376734,0.202553,-1.276695,0.883888,1.228691,0.210563,-1.197756,0.759734,1.263914,0.210088,-1.165572,0.860915,,,,,,,,,,,,,,,,,,,,,1.345314,0.202482,-1.310513,1.377122,0.202626,-1.276980,1.227997,0.210723,-1.197018,1.263535,0.210020,-1.165248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,3.200000,-0.018782,0.390229,0.001936,-0.920524,1.297450,0.206198,-1.231648,0.001066,1.338544,0.202487,-1.303950,0.730494,1.370686,0.202508,-1.270951,0.878485,1.222664,0.210071,-1.191927,0.743669,1.257907,0.209727,-1.159764,0.874231,,,,,,,,,,,,,,,,,,,,,1.339243,0.202356,-1.304793,1.371094,0.202550,-1.271235,1.222066,0.210184,-1.191209,1.257450,0.209694,-1.159419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,3.208333,-0.018538,0.389691,0.000092,-0.920759,1.291657,0.205957,-1.226164,0.001099,1.332683,0.202240,-1.298504,0.701137,1.364861,0.202428,-1.265541,0.876947,1.216902,0.209664,-1.186367,0.752222,1.252182,0.209495,-1.154243,0.856935,,,,,,,,,,,,,,,,,,,,,1.333444,0.202049,-1.299405,1.365256,0.202509,-1.265823,1.216265,0.209823,-1.185625,1.251737,0.209427,-1.153889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,3.216667,-0.018246,0.389502,-0.001101,-0.920844,1.285952,0.205720,-1.220687,0.001026,1.326959,0.201978,-1.293037,0.700622,1.359149,0.202277,-1.260086,0.892546,1.211205,0.209338,-1.180868,0.767116,1.246497,0.209285,-1.148757,0.865346,,,,,,,,,,,,,,,,,,,,,1.327741,0.201779,-1.293921,1.359481,0.202368,-1.260342,1.210565,0.209496,-1.180210,1.246116,0.209211,-1.148384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,3.225000,-0.017704,0.389536,-0.000270,-0.920841,1.280009,0.205792,-1.214856,0.001365,1.321011,0.201945,-1.287203,0.700622,1.353200,0.202193,-1.254251,0.892546,1.205268,0.209570,-1.175041,0.767116,1.240558,0.209460,-1.142928,0.865346,,,,,,,,,,,,,,,,,,,,,1.321962,0.201763,-1.288229,1.353753,0.202233,-1.254737,1.204576,0.209706,-1.174265,1.239886,0.209433,-1.142348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,3.233333,-0.018047,0.389425,0.000710,-0.920881,1.274432,0.205742,-1.209474,0.001485,1.315408,0.201933,-1.281838,0.647296,1.347606,0.202086,-1.248894,0.815625,1.199707,0.209580,-1.169634,0.737823,1.235006,0.209371,-1.137531,0.777891,,,,,,,,,,,,,,,,,,,,,1.316115,0.201841,-1.282630,1.348474,0.202077,-1.249643,1.198906,0.209678,-1.168765,1.234233,0.209379,-1.136850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,3.241667,-0.016961,0.389365,-0.002207,-0.920925,1.268546,0.205704,-1.203771,0.001232,1.309537,0.201771,-1.276119,0.673512,1.341735,0.202211,-1.243178,0.843048,1.193806,0.209373,-1.163943,0.777877,1.229107,0.209461,-1.131841,0.801319,,,,,,,,,,,,,,,,,,,,,1.310357,0.201621,-1.277125,1.342235,0.202245,-1.243556,1.193223,0.209478,-1.163281,1.228520,0.209444,-1.131306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,3.250000,-0.015890,0.388759,-0.003079,-0.921197,1.262607,0.205563,-1.198411,0.001300,1.303507,0.201470,-1.270802,0.651765,1.335748,0.202023,-1.237905,0.826794,1.187916,0.209279,-1.158497,0.742695,1.223258,0.209481,-1.126442,0.794218,,,,,,,,,,,,,,,,,,,,,1.304464,0.201300,-1.271800,1.336255,0.202056,-1.238375,1.187210,0.209406,-1.157759,1.222659,0.209462,-1.125877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,3.258333,-0.015163,0.388668,-0.003076,-0.921248,1.256757,0.205376,-1.193044,0.001297,1.297640,0.201163,-1.265438,0.651765,1.329888,0.201741,-1.232548,0.826794,1.182076,0.209188,-1.153120,0.742695,1.217424,0.209413,-1.121072,0.794218,,,,,,,,,,,,,,,,,,,,,1.298471,0.200996,-1.266372,1.330450,0.201779,-1.233024,1.181350,0.209329,-1.152343,1.216830,0.209385,-1.120527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,3.266667,-0.014331,0.388776,-0.004097,-0.921212,1.251049,0.205171,-1.187484,0.001244,1.291957,0.200840,-1.259857,0.663689,1.324195,0.201535,-1.226959,0.849956,1.176353,0.208984,-1.147588,0.768383,1.211693,0.209327,-1.115531,0.809121,,,,,,,,,,,,,,,,,,,,,1.292808,0.200667,-1.260884,1.324671,0.201577,-1.227322,1.175783,0.209106,-1.146868,1.211097,0.209303,-1.115054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,3.275000,-0.014506,0.388961,-0.001657,-0.921138,1.245673,0.204854,-1.181981,0.001727,1.286585,0.200505,-1.254350,0.727959,1.318815,0.200985,-1.221441,0.614224,1.170981,0.208904,-1.142101,0.650095,1.206311,0.209020,-1.110032,0.707681,,,,,,,,,,,,,,,,,,,,,1.287332,0.200425,-1.255138,1.319922,0.200939,-1.222516,1.170072,0.209002,-1.141042,1.205429,0.209055,-1.109266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,3.283333,-0.014515,0.389066,-0.001024,-0.921095,1.240088,0.204651,-1.175856,0.001542,1.281010,0.200291,-1.248219,0.727959,1.313234,0.200718,-1.215303,0.614224,1.165392,0.208767,-1.135989,0.650095,1.200716,0.208827,-1.103913,0.707681,,,,,,,,,,,,,,,,,,,,,1.281936,0.200192,-1.249046,1.313953,0.200693,-1.216080,1.164593,0.208866,-1.135053,1.199875,0.208852,-1.103231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,3.291667,-0.015054,0.389288,0.000847,-0.920993,1.234564,0.204422,-1.169952,0.001487,1.275504,0.200116,-1.242308,0.688716,1.307715,0.200364,-1.209377,0.735237,1.159864,0.208667,-1.130108,0.691315,1.195174,0.208541,-1.098016,0.729161,,,,,,,,,,,,,,,,,,,,,1.276342,0.200036,-1.243037,1.308462,0.200328,-1.210202,1.159096,0.208750,-1.129246,1.194356,0.208576,-1.097319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,3.300000,-0.014490,0.389123,0.002039,-0.921070,1.229172,0.204085,-1.164224,0.001851,1.270071,0.199663,-1.236596,0.694383,1.302296,0.199830,-1.203678,0.603815,1.154499,0.208531,-1.124350,0.647127,1.189821,0.208316,-1.092273,0.682226,,,,,,,,,,,,,,,,,,,,,1.270853,0.199574,-1.237531,1.303505,0.199774,-1.204700,1.153542,0.208630,-1.123317,1.188888,0.208361,-1.091411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,3.308333,-0.014241,0.388994,0.002158,-0.921128,1.223613,0.203925,-1.158134,0.001648,1.264490,0.199460,-1.230516,0.612491,1.296724,0.199626,-1.197607,0.751791,1.148953,0.208417,-1.118240,0.684860,1.184285,0.208198,-1.086173,0.720120,,,,,,,,,,,,,,,,,,,,,1.265537,0.199306,-1.231649,1.297476,0.199616,-1.198255,1.148100,0.208540,-1.117321,1.183442,0.208217,-1.085436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,3.316667,-0.013903,0.388442,0.001987,-0.921366,1.218169,0.203758,-1.152141,0.001646,1.258959,0.199240,-1.224568,0.612491,1.291232,0.199434,-1.191698,0.751791,1.143556,0.208275,-1.112161,0.684860,1.178926,0.208083,-1.080136,0.720120,,,,,,,,,,,,,,,,,,,,,1.260101,0.199057,-1.225725,1.291939,0.199436,-1.192340,1.142747,0.208409,-1.111264,1.178049,0.208093,-1.079403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,3.325000,-0.014137,0.388490,0.004068,-0.921335,1.212731,0.203677,-1.146139,0.001655,1.253509,0.199159,-1.218573,0.591000,1.285781,0.199167,-1.185701,0.761235,1.138133,0.208385,-1.106154,0.696127,1.173500,0.207998,-1.074127,0.714194,,,,,,,,,,,,,,,,,,,,,1.254649,0.198958,-1.219668,1.286508,0.199180,-1.186407,1.137248,0.208545,-1.105229,1.172642,0.207995,-1.073364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,3.333333,-0.013945,0.388430,0.005161,-0.921358,1.207227,0.203593,-1.140206,0.001517,1.247983,0.199022,-1.212649,0.653125,1.280260,0.198944,-1.179782,0.763288,1.132646,0.208441,-1.100206,0.706238,1.168017,0.207963,-1.068186,0.730380,,,,,,,,,,,,,,,,,,,,,1.248949,0.198861,-1.213632,1.280951,0.198948,-1.180430,1.131852,0.208578,-1.099351,1.167211,0.207967,-1.067469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,3.341667,-0.013273,0.388127,0.005240,-0.921495,1.201515,0.203481,-1.134413,0.001625,1.242220,0.198798,-1.206878,0.621626,1.274519,0.198738,-1.174033,0.754570,1.126965,0.208426,-1.094369,0.680202,1.162357,0.207962,-1.062372,0.728609,,,,,,,,,,,,,,,,,,,,,1.243243,0.198638,-1.207983,1.275257,0.198726,-1.174681,1.126107,0.208560,-1.093430,1.161541,0.207981,-1.061657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,3.350000,-0.012466,0.387742,0.003928,-0.921676,1.195680,0.203360,-1.128614,0.001693,1.236333,0.198569,-1.201101,0.621626,1.268660,0.198649,-1.168282,0.754570,1.121153,0.208271,-1.088521,0.680202,1.156573,0.207950,-1.056552,0.728609,,,,,,,,,,,,,,,,,,,,,1.237480,0.198399,-1.202298,1.269403,0.198634,-1.168925,1.120405,0.208383,-1.087715,1.155582,0.207983,-1.055703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,3.358333,-0.011857,0.387518,0.002969,-0.921781,1.189653,0.203246,-1.122790,0.001752,1.230278,0.198372,-1.195288,0.583352,1.262620,0.198555,-1.162484,0.754270,1.115139,0.208134,-1.082671,0.723598,1.150574,0.207920,-1.050718,0.673750,,,,,,,,,,,,,,,,,,,,,1.231489,0.198146,-1.196543,1.263403,0.198560,-1.163172,1.114258,0.208292,-1.081763,1.149678,0.207929,-1.049920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,3.366667,-0.011244,0.387319,0.003565,-0.921870,1.183796,0.203019,-1.117357,0.001983,1.224380,0.198034,-1.189870,0.655511,1.256737,0.198189,-1.157081,0.592059,1.109308,0.208052,-1.077207,0.619128,1.144757,0.207803,-1.045271,0.654010,,,,,,,,,,,,,,,,,,,,,1.225280,0.197947,-1.190910,1.257956,0.198091,-1.158162,1.108222,0.208148,-1.076143,1.143801,0.207886,-1.044273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3.375000,-0.010472,0.386531,0.002124,-0.922215,1.177651,0.202885,-1.111673,0.001705,1.218124,0.197800,-1.184241,0.595890,1.250536,0.198105,-1.151508,0.736653,1.103221,0.207865,-1.071410,0.682708,1.138725,0.207772,-1.039532,0.698981,,,,,,,,,,,,,,,,,,,,,1.219232,0.197622,-1.185405,1.251321,0.198090,-1.152210,1.102335,0.208003,-1.070511,1.137846,0.207798,-1.038710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,3.383333,-0.010071,0.386752,0.001266,-0.922128,1.171581,0.202728,-1.105935,0.001706,1.212096,0.197592,-1.178476,0.595890,1.244491,0.197984,-1.145727,0.736653,1.097125,0.207670,-1.065715,0.682708,1.132613,0.207666,-1.033820,0.698981,,,,,,,,,,,,,,,,,,,,,1.213257,0.197384,-1.179668,1.245235,0.197981,-1.146405,1.096257,0.207826,-1.064755,1.131738,0.207680,-1.033080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3.391667,-0.010458,0.386962,0.000314,-0.922036,1.165472,0.202659,-1.099939,0.001446,1.206032,0.197604,-1.172460,0.642918,1.238411,0.198063,-1.139696,0.791584,1.090987,0.207449,-1.059755,0.714758,1.126459,0.207518,-1.027843,0.752821,,,,,,,,,,,,,,,,,,,,,1.207047,0.197422,-1.173448,1.239001,0.198075,-1.140285,1.090235,0.207596,-1.058909,1.125707,0.207516,-1.027202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,3.400000,-0.011563,0.387327,0.000464,-0.921870,1.159428,0.202430,-1.093854,0.001464,1.200048,0.197556,-1.166353,0.653315,1.232400,0.197963,-1.133563,0.778908,1.084908,0.207091,-1.053719,0.710998,1.120354,0.207112,-1.021779,0.744744,,,,,,,,,,,,,,,,,,,,,1.201038,0.197348,-1.167302,1.233022,0.197998,-1.134191,1.084145,0.207265,-1.052868,1.119580,0.207085,-1.021114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3.408333,-0.012715,0.387546,0.000660,-0.921763,1.153590,0.202170,-1.087676,0.001492,1.194248,0.197482,-1.160167,0.653315,1.226585,0.197831,-1.127360,0.778908,1.079048,0.206700,-1.047567,0.710998,1.114480,0.206667,-1.015610,0.744744,,,,,,,,,,,,,,,,,,,,,1.195099,0.197356,-1.161105,1.227321,0.197819,-1.128004,1.078214,0.206814,-1.046778,1.113750,0.206684,-1.014854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,3.416667,-0.013760,0.387665,0.001880,-0.921696,1.147563,0.201841,-1.081388,0.001497,1.188232,0.197303,-1.153882,0.682022,1.220560,0.197511,-1.121066,0.755613,1.073018,0.206364,-1.041284,0.711513,1.108441,0.206188,-1.009318,0.737184,,,,,,,,,,,,,,,,,,,,,1.189179,0.197166,-1.154881,1.221228,0.197503,-1.121674,1.072255,0.206478,-1.040418,1.107650,0.206204,-1.008645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,3.425000,-0.013877,0.387241,0.000755,-0.921874,1.141507,0.201558,-1.075330,0.001403,1.182122,0.197060,-1.147858,0.641072,1.214479,0.197360,-1.115071,0.801988,1.066988,0.205945,-1.035163,0.731319,1.102440,0.205867,-1.003228,0.757860,,,,,,,,,,,,,,,,,,,,,1.183118,0.196871,-1.148874,1.215054,0.197388,-1.115615,1.066241,0.206088,-1.034403,1.101740,0.205852,-1.002559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,3.433333,-0.013993,0.387014,-0.000499,-0.921967,1.135438,0.201309,-1.069367,0.001525,1.176031,0.196853,-1.141909,0.675228,1.208402,0.197257,-1.109138,0.747402,1.060927,0.205547,-1.029169,0.695280,1.096394,0.205578,-0.997251,0.728854,,,,,,,,,,,,,,,,,,,,,1.176936,0.196661,-1.142821,1.209127,0.197302,-1.109840,1.060146,0.205726,-1.028251,1.095559,0.205537,-0.996560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3.441667,-0.014746,0.386735,-0.000283,-0.922073,1.129397,0.201154,-1.063283,0.001506,1.169946,0.196819,-1.135857,0.675228,1.202337,0.197177,-1.103104,0.747402,1.054909,0.205315,-1.023033,0.695280,1.090395,0.205304,-0.991137,0.728854,,,,,,,,,,,,,,,,,,,,,1.170874,0.196619,-1.136800,1.203032,0.197225,-1.103772,1.054112,0.205494,-1.022140,1.089602,0.205262,-0.990449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3.450000,-0.014937,0.386933,-0.000464,-0.921987,1.123367,0.201071,-1.057177,0.001438,1.163950,0.196771,-1.129734,0.665590,1.196326,0.197138,-1.096967,0.758707,1.048859,0.205188,-1.016959,0.697326,1.084332,0.205187,-0.985047,0.737307,,,,,,,,,,,,,,,,,,,,,1.164892,0.196623,-1.130707,1.196954,0.197146,-1.097557,1.048073,0.205313,-1.016126,1.083613,0.205185,-0.984387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,3.458333,-0.014831,0.386508,-0.000717,-0.922166,1.117431,0.201015,-1.051085,0.001451,1.157949,0.196702,-1.123678,0.654503,1.190355,0.197095,-1.090941,0.785914,1.042958,0.205119,-1.010801,0.725060,1.078460,0.205144,-0.978922,0.744929,,,,,,,,,,,,,,,,,,,,,1.158891,0.196571,-1.124681,1.190989,0.197092,-1.091516,1.042214,0.205224,-1.009999,1.077705,0.205156,-0.978235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,3.466667,-0.014687,0.386197,-0.000840,-0.922299,1.111501,0.200970,-1.045195,0.001529,1.151971,0.196636,-1.117813,0.649446,1.184400,0.197044,-1.085098,0.760392,1.037056,0.205079,-1.004862,0.693209,1.072579,0.205120,-0.973006,0.735967,,,,,,,,,,,,,,,,,,,,,1.152948,0.196459,-1.118804,1.185091,0.197068,-1.085761,1.036222,0.205232,-1.003975,1.071800,0.205103,-0.972294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3.475000,-0.013937,0.386261,-0.001741,-0.922282,1.105525,0.200939,-1.039266,0.001552,1.146012,0.196498,-1.111869,0.649446,1.178434,0.197010,-1.079149,0.760392,1.031069,0.205052,-0.998954,0.693209,1.066587,0.205198,-0.967093,0.735967,,,,,,,,,,,,,,,,,,,,,1.146918,0.196315,-1.112791,1.179196,0.197050,-1.079879,1.030271,0.205219,-0.998075,1.065732,0.205161,-0.966335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
