Format Version,1.23,Take Name,BW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.39.48.294 PM,Total Frames in Take,1026,Total Exported Frames,1026,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.216667,-0.005383,0.934755,0.001406,0.355250,1.992426,0.217633,-1.897255,0.001499,1.957026,0.210556,-1.822243,0.707961,1.922475,0.210993,-1.852707,0.747676,2.063888,0.224503,-1.942330,0.782231,2.026315,0.224479,-1.971740,0.652889,1.956184,0.210472,-1.821463,1.921874,0.210891,-1.851867,2.064493,0.224567,-1.942958,2.027213,0.224616,-1.972827,2.268575,0.043500,0.426706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.005586,0.934755,0.001376,0.355247,1.992455,0.217615,-1.897280,0.001498,1.957058,0.210540,-1.822266,0.707706,1.922506,0.210959,-1.852730,0.748124,2.063914,0.224502,-1.942356,0.786532,2.026341,0.224458,-1.971766,0.640096,1.956200,0.210458,-1.821476,1.921928,0.210855,-1.851912,2.064509,0.224561,-1.942966,2.027250,0.224603,-1.972874,2.268575,0.043508,0.426701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.005572,0.934754,0.001334,0.355248,1.992413,0.217628,-1.897235,0.001481,1.957016,0.210561,-1.822221,0.709947,1.922464,0.210979,-1.852685,0.751831,2.063873,0.224508,-1.942312,0.790175,2.026300,0.224464,-1.971722,0.642615,1.956165,0.210479,-1.821437,1.921895,0.210877,-1.851878,2.064456,0.224566,-1.942912,2.027203,0.224607,-1.972821,2.268573,0.043516,0.426697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.005536,0.934752,0.001375,0.355256,1.992424,0.217622,-1.897231,0.001473,1.957025,0.210548,-1.822218,0.717764,1.922474,0.210971,-1.852683,0.745806,2.063885,0.224504,-1.942306,0.789707,2.026313,0.224464,-1.971717,0.645012,1.956197,0.210454,-1.821457,1.921889,0.210883,-1.851856,2.064463,0.224575,-1.942913,2.027219,0.224587,-1.972804,2.268578,0.043503,0.426711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.005754,0.934749,0.001295,0.355260,1.992404,0.217651,-1.897204,0.001479,1.957006,0.210588,-1.822189,0.708360,1.922455,0.210990,-1.852654,0.751453,2.063862,0.224545,-1.942280,0.788365,2.026290,0.224483,-1.971691,0.645852,1.956150,0.210502,-1.821401,1.921885,0.210892,-1.851846,2.064446,0.224607,-1.942890,2.027194,0.224620,-1.972774,2.268583,0.043504,0.426708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.005755,0.934740,0.001304,0.355283,1.992409,0.217634,-1.897216,0.001473,1.957008,0.210570,-1.822203,0.708360,1.922459,0.210971,-1.852669,0.751453,2.063870,0.224529,-1.942288,0.788365,2.026299,0.224468,-1.971701,0.645852,1.956173,0.210478,-1.821434,1.921885,0.210880,-1.851858,2.064441,0.224596,-1.942883,2.027214,0.224598,-1.972805,2.268584,0.043510,0.426702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.005431,0.934752,0.001378,0.355256,1.992438,0.217613,-1.897247,0.001499,1.957038,0.210540,-1.822235,0.715236,1.922487,0.210972,-1.852700,0.750613,2.063900,0.224485,-1.942322,0.793213,2.026328,0.224455,-1.971733,0.640191,1.956209,0.210445,-1.821471,1.921877,0.210882,-1.851845,2.064502,0.224559,-1.942947,2.027232,0.224577,-1.972826,2.268584,0.043509,0.426710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.005493,0.934742,0.001327,0.355283,1.992417,0.217610,-1.897216,0.001505,1.957013,0.210545,-1.822205,0.717088,1.922463,0.210970,-1.852671,0.736490,2.063881,0.224481,-1.942287,0.782270,2.026310,0.224444,-1.971700,0.644089,1.956178,0.210451,-1.821438,1.921856,0.210876,-1.851818,2.064479,0.224553,-1.942909,2.027229,0.224571,-1.972808,2.268588,0.043506,0.426707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.005449,0.934743,0.001307,0.355281,1.992427,0.217620,-1.897228,0.001511,1.957023,0.210559,-1.822217,0.711642,1.922474,0.210987,-1.852683,0.738422,2.063892,0.224484,-1.942300,0.779608,2.026321,0.224451,-1.971713,0.643445,1.956181,0.210471,-1.821434,1.921866,0.210888,-1.851837,2.064507,0.224552,-1.942928,2.027219,0.224584,-1.972813,2.268593,0.043505,0.426700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.005458,0.934741,0.001319,0.355285,1.992426,0.217619,-1.897218,0.001498,1.957021,0.210556,-1.822207,0.711680,1.922472,0.210983,-1.852673,0.741419,2.063891,0.224486,-1.942289,0.780819,2.026321,0.224452,-1.971702,0.647237,1.956181,0.210472,-1.821422,1.921870,0.210880,-1.851839,2.064500,0.224548,-1.942916,2.027212,0.224590,-1.972787,2.268571,0.043506,0.426700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.005544,0.934748,0.001327,0.355265,1.992425,0.217619,-1.897213,0.001496,1.957024,0.210553,-1.822200,0.711382,1.922474,0.210973,-1.852665,0.745670,2.063886,0.224495,-1.942287,0.788086,2.026315,0.224453,-1.971698,0.637403,1.956172,0.210463,-1.821426,1.921893,0.210878,-1.851835,2.064473,0.224561,-1.942895,2.027237,0.224588,-1.972810,2.268575,0.043504,0.426714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.005617,0.934747,0.001286,0.355268,1.992419,0.217616,-1.897197,0.001490,1.957019,0.210556,-1.822183,0.709935,1.922469,0.210969,-1.852649,0.747615,2.063881,0.224494,-1.942271,0.786400,2.026309,0.224445,-1.971683,0.642081,1.956173,0.210470,-1.821394,1.921883,0.210870,-1.851833,2.064473,0.224557,-1.942884,2.027218,0.224583,-1.972781,2.268576,0.043497,0.426706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.005550,0.934732,0.001379,0.355309,1.992417,0.217630,-1.897194,0.001470,1.957010,0.210555,-1.822186,0.709935,1.922462,0.210977,-1.852654,0.747615,2.063883,0.224514,-1.942261,0.786400,2.026314,0.224473,-1.971676,0.642081,1.956171,0.210469,-1.821409,1.921888,0.210879,-1.851843,2.064469,0.224577,-1.942868,2.027200,0.224607,-1.972753,2.268587,0.043526,0.426700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.005297,0.934737,0.001454,0.355298,1.992405,0.217649,-1.897167,0.001479,1.956996,0.210565,-1.822160,0.713452,1.922448,0.211011,-1.852627,0.750361,2.063872,0.224517,-1.942234,0.788541,2.026302,0.224502,-1.971648,0.649801,1.956161,0.210489,-1.821387,1.921860,0.210902,-1.851798,2.064479,0.224574,-1.942856,2.027164,0.224644,-1.972708,2.268572,0.043498,0.426690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.005629,0.934737,0.001336,0.355292,1.992414,0.217632,-1.897179,0.001482,1.957011,0.210564,-1.822168,0.714740,1.922462,0.210977,-1.852635,0.744483,2.063878,0.224518,-1.942249,0.782162,2.026308,0.224469,-1.971663,0.656769,1.956164,0.210483,-1.821381,1.921877,0.210873,-1.851817,2.064471,0.224577,-1.942871,2.027202,0.224611,-1.972736,2.268585,0.043501,0.426705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.005944,0.934737,0.001139,0.355288,1.992417,0.217621,-1.897183,0.001497,1.957017,0.210581,-1.822168,0.710199,1.922467,0.210961,-1.852635,0.747315,2.063877,0.224512,-1.942258,0.784588,2.026307,0.224429,-1.971672,0.649033,1.956146,0.210500,-1.821359,1.921903,0.210857,-1.851841,2.064468,0.224568,-1.942858,2.027216,0.224578,-1.972789,2.268576,0.043524,0.426705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.005595,0.934734,0.001278,0.355301,1.992408,0.217639,-1.897173,0.001493,1.957002,0.210581,-1.822162,0.710775,1.922454,0.210996,-1.852630,0.743267,2.063873,0.224514,-1.942242,0.782995,2.026304,0.224467,-1.971657,0.647735,1.956149,0.210505,-1.821384,1.921868,0.210885,-1.851794,2.064473,0.224570,-1.942867,2.027200,0.224614,-1.972734,2.268583,0.043511,0.426688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.005722,0.934738,0.001266,0.355289,1.992399,0.217640,-1.897155,0.001483,1.956997,0.210582,-1.822143,0.706193,1.922448,0.210985,-1.852610,0.752501,2.063861,0.224526,-1.942227,0.786300,2.026291,0.224466,-1.971641,0.649253,1.956135,0.210504,-1.821348,1.921881,0.210878,-1.851805,2.064456,0.224581,-1.942839,2.027176,0.224613,-1.972720,2.268584,0.043487,0.426711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,-0.005713,0.934718,0.001381,0.355341,1.992385,0.217640,-1.897137,0.001452,1.956975,0.210563,-1.822130,0.719726,1.922429,0.210971,-1.852601,0.757042,2.063851,0.224541,-1.942200,0.797099,2.026285,0.224486,-1.971618,0.649280,1.956154,0.210471,-1.821372,1.921876,0.210885,-1.851806,2.064426,0.224608,-1.942769,2.027150,0.224609,-1.972715,2.268575,0.043499,0.426706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.005658,0.934756,0.001218,0.355245,1.992380,0.217628,-1.897143,0.001492,1.956984,0.210579,-1.822127,0.710979,1.922432,0.210986,-1.852591,0.748514,2.063839,0.224501,-1.942223,0.786516,2.026266,0.224446,-1.971633,0.643752,1.956141,0.210488,-1.821341,1.921850,0.210893,-1.851776,2.064439,0.224569,-1.942827,2.027156,0.224577,-1.972739,2.268581,0.043526,0.426719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.005804,0.934739,0.001203,0.355286,1.992391,0.217623,-1.897153,0.001493,1.956989,0.210574,-1.822139,0.710979,1.922440,0.210968,-1.852606,0.748514,2.063852,0.224508,-1.942227,0.786516,2.026282,0.224440,-1.971640,0.643752,1.956129,0.210482,-1.821342,1.921866,0.210875,-1.851800,2.064443,0.224575,-1.942834,2.027190,0.224572,-1.972746,2.268588,0.043508,0.426693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.005841,0.934756,0.001113,0.355241,1.992376,0.217630,-1.897131,0.001524,1.956982,0.210595,-1.822112,0.705844,1.922429,0.210983,-1.852576,0.751358,2.063833,0.224507,-1.942213,0.787654,2.026260,0.224432,-1.971623,0.640605,1.956123,0.210500,-1.821327,1.921838,0.210892,-1.851738,2.064438,0.224578,-1.942821,2.027184,0.224562,-1.972765,2.268582,0.043497,0.426690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.005566,0.934751,0.001207,0.355258,1.992374,0.217626,-1.897137,0.001525,1.956975,0.210580,-1.822122,0.708088,1.922424,0.210995,-1.852586,0.742480,2.063836,0.224489,-1.942214,0.784673,2.026264,0.224442,-1.971624,0.631270,1.956128,0.210484,-1.821342,1.921820,0.210904,-1.851737,2.064451,0.224562,-1.942828,2.027173,0.224568,-1.972759,2.268580,0.043502,0.426708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,-0.005779,0.934745,0.001283,0.355269,1.992374,0.217624,-1.897134,0.001492,1.956976,0.210563,-1.822120,0.711392,1.922425,0.210962,-1.852585,0.745958,2.063834,0.224519,-1.942209,0.784657,2.026262,0.224454,-1.971621,0.648741,1.956124,0.210482,-1.821345,1.921849,0.210857,-1.851755,2.064437,0.224578,-1.942821,2.027141,0.224595,-1.972709,2.268579,0.043508,0.426707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.005500,0.934734,0.001475,0.355302,1.992377,0.217650,-1.897131,0.001473,1.956971,0.210560,-1.822123,0.727724,1.922423,0.210990,-1.852591,0.740725,2.063842,0.224542,-1.942198,0.791584,2.026273,0.224509,-1.971612,0.645787,1.956170,0.210470,-1.821391,1.921831,0.210898,-1.851744,2.064428,0.224612,-1.942787,2.027153,0.224632,-1.972715,2.268581,0.043501,0.426709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.005892,0.934742,0.001252,0.355277,1.992382,0.217638,-1.897134,0.001476,1.956983,0.210580,-1.822120,0.708299,1.922433,0.210968,-1.852586,0.753671,2.063841,0.224539,-1.942209,0.788817,2.026270,0.224464,-1.971622,0.647820,1.956132,0.210497,-1.821327,1.921866,0.210867,-1.851787,2.064429,0.224598,-1.942813,2.027158,0.224604,-1.972706,2.268578,0.043511,0.426703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,-0.005414,0.934720,0.001496,0.355340,1.992376,0.217659,-1.897131,0.001461,1.956963,0.210567,-1.822127,0.722236,1.922417,0.211004,-1.852597,0.744972,2.063846,0.224545,-1.942191,0.786923,2.026279,0.224520,-1.971608,0.657375,1.956150,0.210487,-1.821374,1.921831,0.210901,-1.851768,2.064440,0.224606,-1.942799,2.027138,0.224656,-1.972668,2.268580,0.043508,0.426705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,-0.005265,0.934751,0.001484,0.355261,1.992374,0.217666,-1.897119,0.001477,1.956971,0.210578,-1.822109,0.722236,1.922421,0.211028,-1.852574,0.744972,2.063838,0.224536,-1.942191,0.786923,2.026266,0.224524,-1.971602,0.657375,1.956148,0.210498,-1.821339,1.921815,0.210922,-1.851733,2.064447,0.224598,-1.942829,2.027130,0.224660,-1.972644,2.268579,0.043519,0.426720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.005187,0.934744,0.001468,0.355281,1.992376,0.217679,-1.897128,0.001500,1.956969,0.210595,-1.822120,0.717381,1.922419,0.211051,-1.852586,0.739603,2.063843,0.224538,-1.942197,0.778836,2.026272,0.224533,-1.971609,0.659807,1.956136,0.210514,-1.821349,1.921807,0.210943,-1.851728,2.064465,0.224602,-1.942837,2.027141,0.224671,-1.972675,2.268572,0.043508,0.426707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,-0.005505,0.934745,0.001379,0.355274,1.992360,0.217673,-1.897100,0.001483,1.956957,0.210599,-1.822089,0.715633,1.922407,0.211025,-1.852554,0.735088,2.063822,0.224552,-1.942172,0.776229,2.026251,0.224516,-1.971584,0.654558,1.956104,0.210521,-1.821302,1.921833,0.210918,-1.851739,2.064424,0.224609,-1.942789,2.027127,0.224659,-1.972656,2.268573,0.043494,0.426696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,-0.005394,0.934737,0.001428,0.355296,1.992383,0.217648,-1.897162,0.001473,1.956976,0.210567,-1.822153,0.709057,1.922428,0.211004,-1.852621,0.749151,2.063849,0.224523,-1.942230,0.784120,2.026279,0.224498,-1.971643,0.652259,1.956145,0.210487,-1.821397,1.921844,0.210900,-1.851784,2.064442,0.224584,-1.942845,2.027156,0.224635,-1.972707,2.268584,0.043517,0.426709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,-0.005658,0.934751,0.001228,0.355257,1.992400,0.217624,-1.897187,0.001499,1.957002,0.210573,-1.822171,0.713793,1.922451,0.210980,-1.852636,0.741176,2.063860,0.224498,-1.942264,0.783091,2.026288,0.224443,-1.971675,0.646492,1.956160,0.210480,-1.821401,1.921858,0.210887,-1.851792,2.064466,0.224569,-1.942881,2.027175,0.224569,-1.972768,2.268578,0.043522,0.426721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,-0.005433,0.934729,0.001374,0.355319,1.992432,0.217609,-1.897242,0.001490,1.957022,0.210537,-1.822234,0.720500,1.922475,0.210968,-1.852703,0.738461,2.063900,0.224480,-1.942307,0.785000,2.026332,0.224450,-1.971722,0.646956,1.956200,0.210447,-1.821481,1.921875,0.210873,-1.851851,2.064500,0.224549,-1.942919,2.027217,0.224578,-1.972815,2.268578,0.043514,0.426700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,-0.005390,0.934723,0.001495,0.355334,1.992418,0.217614,-1.897224,0.001442,1.957005,0.210523,-1.822220,0.732935,1.922459,0.210962,-1.852690,0.745811,2.063887,0.224498,-1.942285,0.795977,2.026320,0.224475,-1.971702,0.654058,1.956221,0.210440,-1.821499,1.921880,0.210866,-1.851860,2.064460,0.224561,-1.942863,2.027179,0.224603,-1.972780,2.268579,0.043490,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.005700,0.934753,0.001260,0.355250,1.992424,0.217599,-1.897244,0.001492,1.957027,0.210542,-1.822228,0.703054,1.922476,0.210947,-1.852693,0.752785,2.063883,0.224482,-1.942322,0.784305,2.026310,0.224424,-1.971732,0.649692,1.956156,0.210455,-1.821426,1.921910,0.210849,-1.851888,2.064488,0.224545,-1.942934,2.027187,0.224560,-1.972817,2.268569,0.043523,0.426692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.005848,0.934724,0.001353,0.355325,1.992420,0.217592,-1.897231,0.001446,1.957013,0.210518,-1.822222,0.703054,1.922467,0.210913,-1.852691,0.752785,2.063883,0.224502,-1.942297,0.784305,2.026315,0.224434,-1.971714,0.649692,1.956224,0.210414,-1.821502,1.921898,0.210841,-1.851871,2.064442,0.224582,-1.942862,2.027205,0.224538,-1.972825,2.268575,0.043503,0.426699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.005654,0.934743,0.001317,0.355278,1.992392,0.217633,-1.897190,0.001476,1.956991,0.210568,-1.822178,0.731675,1.922441,0.210979,-1.852644,0.749797,2.063854,0.224519,-1.942263,0.800419,2.026283,0.224468,-1.971676,0.643203,1.956149,0.210476,-1.821399,1.921871,0.210887,-1.851838,2.064434,0.224586,-1.942860,2.027186,0.224598,-1.972775,2.268573,0.043505,0.426694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.005571,0.934740,0.001372,0.355287,1.992383,0.217663,-1.897153,0.001474,1.956980,0.210589,-1.822142,0.712208,1.922431,0.211009,-1.852609,0.751992,2.063847,0.224548,-1.942224,0.791363,2.026276,0.224505,-1.971637,0.642990,1.956134,0.210514,-1.821376,1.921858,0.210899,-1.851781,2.064442,0.224603,-1.942840,2.027148,0.224651,-1.972697,2.268588,0.043510,0.426717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.005743,0.934744,0.001288,0.355273,1.992406,0.217643,-1.897191,0.001478,1.957006,0.210581,-1.822178,0.702380,1.922456,0.210984,-1.852644,0.756128,2.063866,0.224535,-1.942266,0.785529,2.026295,0.224474,-1.971678,0.653726,1.956133,0.210508,-1.821372,1.921898,0.210873,-1.851851,2.064464,0.224585,-1.942879,2.027166,0.224625,-1.972744,2.268570,0.043505,0.426699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.005750,0.934726,0.001313,0.355321,1.992393,0.217631,-1.897169,0.001457,1.956986,0.210564,-1.822160,0.713028,1.922439,0.210967,-1.852629,0.756877,2.063858,0.224526,-1.942236,0.793234,2.026289,0.224465,-1.971652,0.649853,1.956150,0.210484,-1.821377,1.921877,0.210866,-1.851842,2.064433,0.224582,-1.942827,2.027170,0.224606,-1.972732,2.268583,0.043510,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,-0.005713,0.934728,0.001291,0.355316,1.992398,0.217636,-1.897169,0.001482,1.956991,0.210574,-1.822159,0.707358,1.922444,0.210978,-1.852628,0.753863,2.063863,0.224524,-1.942237,0.787386,2.026294,0.224466,-1.971652,0.646915,1.956142,0.210489,-1.821357,1.921871,0.210878,-1.851834,2.064460,0.224584,-1.942840,2.027177,0.224606,-1.972746,2.268589,0.043495,0.426696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,-0.005861,0.934719,0.001253,0.355338,1.992364,0.217655,-1.897137,0.001469,1.956955,0.210597,-1.822127,0.713956,1.922409,0.210988,-1.852598,0.755686,2.063829,0.224553,-1.942202,0.797049,2.026262,0.224481,-1.971620,0.636497,1.956113,0.210503,-1.821358,1.921851,0.210901,-1.851800,2.064391,0.224621,-1.942784,2.027184,0.224609,-1.972736,2.268590,0.043501,0.426707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,-0.006071,0.934716,0.001161,0.355341,1.992365,0.217637,-1.897136,0.001457,1.956958,0.210592,-1.822124,0.713956,1.922412,0.210961,-1.852595,0.755686,2.063828,0.224544,-1.942203,0.797049,2.026261,0.224450,-1.971621,0.636497,1.956147,0.210483,-1.821385,1.921862,0.210895,-1.851801,2.064373,0.224625,-1.942759,2.027199,0.224554,-1.972773,2.268575,0.043495,0.426711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,-0.005792,0.934739,0.001217,0.355286,1.992401,0.217619,-1.897181,0.001486,1.956999,0.210568,-1.822167,0.724407,1.922450,0.210964,-1.852634,0.757874,2.063862,0.224505,-1.942254,0.804125,2.026292,0.224438,-1.971667,0.627663,1.956156,0.210475,-1.821390,1.921873,0.210873,-1.851815,2.064455,0.224574,-1.942855,2.027183,0.224565,-1.972768,2.268585,0.043498,0.426705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,-0.005685,0.934724,0.001431,0.355326,1.992386,0.217636,-1.897171,0.001439,1.956978,0.210551,-1.822164,0.712295,1.922431,0.210963,-1.852633,0.748674,2.063851,0.224540,-1.942236,0.788174,2.026283,0.224489,-1.971652,0.644498,1.956161,0.210467,-1.821419,1.921877,0.210868,-1.851831,2.064414,0.224602,-1.942815,2.027156,0.224621,-1.972723,2.268584,0.043492,0.426695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,-0.005437,0.934746,0.001539,0.355271,1.992393,0.217646,-1.897172,0.001437,1.956991,0.210547,-1.822163,0.722777,1.922441,0.210983,-1.852628,0.755140,2.063855,0.224540,-1.942243,0.797454,2.026284,0.224514,-1.971654,0.653013,1.956156,0.210475,-1.821393,1.921890,0.210874,-1.851837,2.064441,0.224591,-1.942847,2.027119,0.224658,-1.972680,2.268580,0.043502,0.426712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,-0.005534,0.934730,0.001381,0.355313,1.992419,0.217626,-1.897204,0.001470,1.957011,0.210551,-1.822196,0.714936,1.922463,0.210974,-1.852665,0.748859,2.063885,0.224508,-1.942271,0.787380,2.026317,0.224469,-1.971686,0.652148,1.956177,0.210468,-1.821423,1.921886,0.210874,-1.851849,2.064476,0.224570,-1.942879,2.027193,0.224605,-1.972758,2.268572,0.043518,0.426715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,-0.005679,0.934734,0.001388,0.355301,1.992411,0.217639,-1.897201,0.001455,1.957007,0.210561,-1.822191,0.711770,1.922459,0.210972,-1.852659,0.757046,2.063875,0.224537,-1.942270,0.791021,2.026305,0.224485,-1.971684,0.656065,1.956162,0.210487,-1.821411,1.921905,0.210865,-1.851868,2.064458,0.224589,-1.942867,2.027168,0.224631,-1.972746,2.268575,0.043508,0.426730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,-0.005267,0.934739,0.001528,0.355293,1.992399,0.217639,-1.897175,0.001459,1.956991,0.210543,-1.822168,0.725415,1.922443,0.210994,-1.852635,0.743313,2.063865,0.224514,-1.942242,0.790999,2.026295,0.224503,-1.971655,0.653455,1.956176,0.210458,-1.821437,1.921864,0.210897,-1.851792,2.064444,0.224579,-1.942842,2.027171,0.224632,-1.972722,2.268571,0.043501,0.426716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
