Format Version,1.23,Take Name,BW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.42.04.445 PM,Total Frames in Take,751,Total Exported Frames,751,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
440,3.666667,0.011319,-0.885966,-0.002185,-0.463606,-0.444788,0.180716,0.081879,0.000863,-0.496778,0.173219,0.146462,0.805012,-0.523184,0.173242,0.108715,0.874904,-0.364804,0.188439,0.054887,0.876668,-0.394388,0.187963,0.017454,0.778589,-0.497345,0.172969,0.146936,-0.523557,0.173384,0.109017,-0.364628,0.188651,0.054478,-0.393596,0.187854,0.017074,2.268554,0.043525,0.426660,-0.438558,0.080152,0.193274,,,,,,,,,,,,,,,
441,3.675000,0.010174,-0.886045,-0.002355,-0.463483,-0.459224,0.180473,0.092185,0.000758,-0.511208,0.172986,0.156773,0.864679,-0.537625,0.173109,0.119035,0.853384,-0.379233,0.188083,0.065179,0.939790,-0.408829,0.187714,0.027754,0.763071,-0.511649,0.172838,0.157050,-0.538029,0.173160,0.119457,-0.379090,0.188202,0.065026,-0.408082,0.187691,0.027172,2.268553,0.043500,0.426687,-0.452772,0.079778,0.203505,,,,,,,,,,,,,,,
442,3.683333,0.010163,-0.886478,-0.002255,-0.462654,-0.473496,0.180216,0.102413,0.000792,-0.525361,0.172747,0.167099,0.857637,-0.551847,0.172866,0.129410,0.853081,-0.393555,0.187811,0.075256,0.892269,-0.423221,0.187439,0.037887,0.804536,-0.525807,0.172603,0.167422,-0.552299,0.172906,0.129784,-0.393365,0.187934,0.074889,-0.422512,0.187419,0.037557,2.268551,0.043495,0.426696,-0.466686,0.079550,0.213510,,,,,,,,,,,,,,,
443,3.691667,0.009975,-0.887133,-0.002392,-0.461400,-0.487749,0.179802,0.112496,0.000921,-0.539431,0.172318,0.177326,0.857637,-0.566025,0.172458,0.139712,0.853081,-0.407883,0.187391,0.085116,0.892269,-0.437655,0.187039,0.047831,0.804536,-0.540056,0.172135,0.177755,-0.566415,0.172524,0.140097,-0.407638,0.187544,0.084668,-0.436860,0.187001,0.047452,2.268539,0.043522,0.426681,-0.481016,0.079248,0.223691,,,,,,,,,,,,,,,
444,3.700000,0.011910,-0.887360,-0.001591,-0.460920,-0.502203,0.179282,0.122748,0.000794,-0.553799,0.171869,0.187656,0.805219,-0.580431,0.171816,0.150069,0.862040,-0.422387,0.186998,0.095260,0.866606,-0.452196,0.186446,0.058008,0.779544,-0.554247,0.171663,0.187977,-0.580862,0.171924,0.150471,-0.422247,0.187175,0.095029,-0.451407,0.186362,0.057483,2.268538,0.043520,0.426672,-0.495121,0.079039,0.234569,,,,,,,,,,,,,,,
445,3.708333,0.013104,-0.887538,-0.001178,-0.460546,-0.516841,0.178670,0.133169,0.000644,-0.568371,0.171286,0.198132,0.852801,-0.595034,0.171118,0.160568,0.850384,-0.437061,0.186473,0.105602,0.919253,-0.466899,0.185801,0.068375,0.762206,-0.568746,0.171019,0.198426,-0.595366,0.171306,0.160807,-0.436904,0.186722,0.105169,-0.466349,0.185631,0.068275,2.268533,0.043512,0.426678,-0.509314,0.078373,0.244641,,,,,,,,,,,,,,,
446,3.716667,0.011056,-0.887681,-0.003039,-0.460317,-0.531232,0.178090,0.143390,0.000751,-0.582738,0.170469,0.208344,0.863511,-0.609423,0.170547,0.170795,0.887381,-0.451453,0.185883,0.115816,0.869110,-0.481314,0.185461,0.078603,0.853963,-0.583160,0.170347,0.208598,-0.609858,0.170571,0.171136,-0.451168,0.186005,0.115314,-0.480742,0.185437,0.078511,2.268550,0.043517,0.426664,-0.523617,0.077750,0.255178,,,,,,,,,,,,,,,
447,3.725000,0.011788,-0.887952,-0.003616,-0.459771,-0.545772,0.177640,0.153752,0.000718,-0.597184,0.169904,0.218767,0.863105,-0.623916,0.169945,0.181251,0.870410,-0.466042,0.185588,0.126083,0.867137,-0.495948,0.185125,0.088907,0.852911,-0.597598,0.169719,0.219075,-0.624331,0.170032,0.181549,-0.465765,0.185763,0.125664,-0.495395,0.185047,0.088720,2.268547,0.043511,0.426671,-0.537938,0.077048,0.265447,,,,,,,,,,,,,,,
448,3.733333,0.013099,-0.887696,-0.003128,-0.460232,-0.560257,0.177291,0.164143,0.000714,-0.611725,0.169592,0.229118,0.869653,-0.638416,0.169505,0.191573,0.867430,-0.480512,0.185332,0.136543,0.872761,-0.510377,0.184736,0.099336,0.848411,-0.612128,0.169414,0.229397,-0.638831,0.169587,0.191893,-0.480267,0.185500,0.136129,-0.509804,0.184665,0.099151,2.268546,0.043508,0.426679,-0.552479,0.076614,0.274088,,,,,,,,,,,,,,,
449,3.741667,0.013977,-0.887801,-0.002792,-0.460006,-0.574745,0.176958,0.174276,0.000833,-0.626171,0.169286,0.239287,0.853776,-0.652880,0.169113,0.201755,0.837345,-0.495022,0.185059,0.146626,0.900886,-0.524905,0.184373,0.109434,0.778041,-0.626621,0.169134,0.239628,-0.653385,0.169150,0.202164,-0.494791,0.185189,0.146331,-0.524153,0.184357,0.108963,2.268533,0.043501,0.426677,-0.567071,0.076807,0.285849,,,,,,,,,,,,,,,
450,3.750000,0.013477,-0.887806,-0.004078,-0.460002,-0.589368,0.176666,0.184882,0.000783,-0.640789,0.168801,0.249875,0.853073,-0.667500,0.168723,0.212344,0.861973,-0.509650,0.184867,0.157251,0.873224,-0.539534,0.184274,0.120059,0.819753,-0.641244,0.168611,0.250195,-0.667918,0.168806,0.212695,-0.509456,0.185037,0.156814,-0.538855,0.184211,0.119825,2.268540,0.043523,0.426678,-0.581426,0.076469,0.295935,,,,,,,,,,,,,,,
451,3.758333,0.015063,-0.887716,-0.003558,-0.460130,-0.603776,0.176356,0.195463,0.000806,-0.655200,0.168525,0.260457,0.853073,-0.681898,0.168296,0.222917,0.861973,-0.524067,0.184678,0.167838,0.873224,-0.553937,0.183926,0.130638,0.819753,-0.655680,0.168293,0.260782,-0.682313,0.168421,0.223217,-0.523796,0.184902,0.167192,-0.553313,0.183809,0.130659,2.268549,0.043524,0.426670,-0.595940,0.075977,0.307210,,,,,,,,,,,,,,,
452,3.766667,0.013894,-0.887312,-0.005335,-0.460929,-0.618166,0.176002,0.206166,0.000665,-0.669706,0.167916,0.271037,0.843990,-0.696339,0.167859,0.233451,0.868044,-0.538407,0.184406,0.178715,0.816049,-0.568213,0.183826,0.141460,0.841159,-0.670168,0.167750,0.271408,-0.696606,0.167933,0.233629,-0.538155,0.184557,0.178224,-0.567736,0.183767,0.141402,2.268544,0.043521,0.426680,-0.610333,0.075464,0.317205,,,,,,,,,,,,,,,
453,3.775000,0.012352,-0.887314,-0.005954,-0.460962,-0.632364,0.175708,0.216727,0.000781,-0.683923,0.167571,0.281576,0.846244,-0.710555,0.167665,0.243990,0.917679,-0.552586,0.184009,0.189299,0.857143,-0.582392,0.183587,0.152042,0.878896,-0.684476,0.167365,0.281987,-0.710853,0.167761,0.244289,-0.552413,0.184178,0.188883,-0.581715,0.183528,0.151747,2.268541,0.043508,0.426688,-0.624793,0.074897,0.327921,,,,,,,,,,,,,,,
454,3.783333,0.012561,-0.887463,-0.004986,-0.460681,-0.646825,0.175389,0.227383,0.000693,-0.698349,0.167403,0.292280,0.870199,-0.725004,0.167440,0.254709,0.879428,-0.567060,0.183596,0.199891,0.846154,-0.596889,0.183118,0.162653,0.870414,-0.698772,0.167198,0.292501,-0.725357,0.167554,0.255018,-0.566790,0.183800,0.199377,-0.596383,0.183006,0.162638,2.268531,0.043508,0.426674,-0.639031,0.074676,0.338235,,,,,,,,,,,,,,,
455,3.791667,0.012403,-0.887527,-0.003967,-0.460572,-0.660976,0.175049,0.237701,0.000893,-0.712495,0.167234,0.302623,0.825152,-0.739158,0.167241,0.265058,0.839641,-0.581207,0.183112,0.210177,0.879996,-0.611045,0.182609,0.172947,0.769587,-0.713041,0.166998,0.302990,-0.739621,0.167359,0.265487,-0.580937,0.183323,0.209841,-0.610267,0.182511,0.172463,2.268559,0.043510,0.426671,-0.653459,0.074768,0.348473,,,,,,,,,,,,,,,
456,3.800000,0.011299,-0.887387,-0.003138,-0.460877,-0.675295,0.174731,0.248092,0.000767,-0.726878,0.167085,0.312982,0.858199,-0.753516,0.167147,0.275400,0.859590,-0.595485,0.182565,0.220619,0.848150,-0.625299,0.182126,0.183369,0.853724,-0.727355,0.166867,0.313198,-0.753903,0.167268,0.275788,-0.595181,0.182778,0.220138,-0.624739,0.182011,0.183245,2.268554,0.043505,0.426661,-0.667869,0.074316,0.359564,,,,,,,,,,,,,,,
457,3.808333,0.012412,-0.887242,-0.001600,-0.461134,-0.689518,0.174510,0.258520,0.000787,-0.741138,0.167079,0.323405,0.848961,-0.767753,0.166986,0.285806,0.865642,-0.609695,0.182286,0.231068,0.852422,-0.639485,0.181691,0.193801,0.827468,-0.741600,0.166860,0.323728,-0.768162,0.167106,0.286132,-0.609493,0.182488,0.230551,-0.638816,0.181588,0.193668,2.268541,0.043503,0.426673,-0.682353,0.074160,0.370262,,,,,,,,,,,,,,,
458,3.816667,0.010596,-0.886848,-0.001118,-0.461938,-0.703691,0.174336,0.268892,0.000741,-0.755455,0.167039,0.333679,0.848961,-0.782002,0.167075,0.296031,0.865642,-0.623792,0.181842,0.241590,0.852422,-0.653517,0.181388,0.204269,0.827468,-0.755897,0.166887,0.333962,-0.782413,0.167134,0.296331,-0.623473,0.181993,0.241063,-0.652982,0.181329,0.204213,2.268551,0.043501,0.426660,-0.696770,0.074175,0.380711,,,,,,,,,,,,,,,
459,3.825000,0.008643,-0.886501,-0.000565,-0.462646,-0.717791,0.174205,0.279445,0.000738,-0.769686,0.167059,0.344143,0.863482,-0.796172,0.167232,0.306454,0.871909,-0.637819,0.181417,0.252275,0.841588,-0.667486,0.181111,0.214907,0.864758,-0.770049,0.166873,0.344292,-0.796651,0.167331,0.306873,-0.637582,0.181603,0.251849,-0.666881,0.181012,0.214764,2.268540,0.043524,0.426679,-0.711540,0.073767,0.392014,,,,,,,,,,,,,,,
460,3.833333,0.008897,-0.886120,0.002215,-0.463365,-0.731935,0.174012,0.290015,0.000589,-0.783953,0.167310,0.354662,0.891307,-0.810376,0.167344,0.316928,0.838918,-0.651902,0.180915,0.262943,0.869536,-0.681508,0.180480,0.225527,0.842628,-0.784235,0.167104,0.354819,-0.810826,0.167482,0.317212,-0.651543,0.181131,0.262564,-0.681136,0.180332,0.225464,2.268554,0.043496,0.426690,-0.726143,0.074208,0.402168,,,,,,,,,,,,,,,
461,3.841667,0.006457,-0.886055,0.001431,-0.463533,-0.746061,0.173973,0.300608,0.000756,-0.798126,0.167222,0.365212,0.904171,-0.824536,0.167489,0.327469,0.862622,-0.665994,0.180687,0.273589,0.858736,-0.695588,0.180495,0.236162,0.898681,-0.798445,0.167139,0.365461,-0.825081,0.167487,0.327781,-0.665718,0.180777,0.273089,-0.695000,0.180489,0.236100,2.268546,0.043491,0.426682,-0.740534,0.074226,0.412623,,,,,,,,,,,,,,,
462,3.850000,0.005996,-0.886170,0.001811,-0.463317,-0.760431,0.173740,0.311248,0.000805,-0.812473,0.167066,0.375879,0.880811,-0.838900,0.167355,0.338149,0.824205,-0.680369,0.180354,0.284189,0.892890,-0.709981,0.180187,0.246776,0.796786,-0.812828,0.166910,0.376156,-0.839472,0.167419,0.338552,-0.680180,0.180499,0.283833,-0.709239,0.180133,0.246449,2.268543,0.043499,0.426670,-0.755276,0.073892,0.423431,,,,,,,,,,,,,,,
463,3.858333,0.003228,-0.885959,0.000766,-0.463751,-0.774738,0.173560,0.322059,0.000707,-0.826869,0.166805,0.386610,0.900288,-0.853258,0.167364,0.348856,0.842522,-0.694625,0.179977,0.295106,0.895535,-0.724201,0.180092,0.257664,0.826802,-0.827198,0.166633,0.386754,-0.853718,0.167460,0.349275,-0.694491,0.180144,0.294747,-0.723545,0.180002,0.257459,2.268537,0.043538,0.426678,-0.769804,0.073302,0.432997,,,,,,,,,,,,,,,
464,3.866667,0.004512,-0.885943,0.000216,-0.463772,-0.789393,0.173273,0.333021,0.000779,-0.841507,0.166387,0.397571,0.881890,-0.867896,0.166865,0.359816,0.827412,-0.709297,0.179908,0.306071,0.826066,-0.738871,0.179933,0.268627,0.859610,-0.841889,0.166165,0.397740,-0.868443,0.167000,0.360216,-0.708909,0.180143,0.305543,-0.738331,0.179784,0.268587,2.268547,0.043515,0.426679,-0.784436,0.072518,0.444314,,,,,,,,,,,,,,,
465,3.875000,0.003339,-0.886044,-0.001875,-0.463585,-0.803931,0.173106,0.343673,0.000692,-0.856017,0.165918,0.408213,0.861651,-0.882423,0.166580,0.370472,0.884452,-0.723845,0.179859,0.316719,0.883609,-0.753437,0.180067,0.279289,0.849884,-0.856468,0.165745,0.408483,-0.882748,0.166671,0.370787,-0.723628,0.180019,0.316340,-0.752878,0.179989,0.279083,2.268548,0.043505,0.426662,-0.798838,0.072405,0.455002,,,,,,,,,,,,,,,
466,3.883333,0.003528,-0.886330,-0.002835,-0.463032,-0.818961,0.172763,0.354390,0.000892,-0.870958,0.165413,0.418984,0.861651,-0.897412,0.166100,0.381277,0.884452,-0.738918,0.179655,0.327347,0.883609,-0.768556,0.179883,0.289954,0.849884,-0.871468,0.165270,0.419405,-0.897899,0.166134,0.381635,-0.738694,0.179775,0.326966,-0.767745,0.179871,0.289536,2.268553,0.043521,0.426672,-0.813345,0.071804,0.465402,,,,,,,,,,,,,,,
467,3.891667,0.004271,-0.886928,-0.004058,-0.461871,-0.833842,0.172467,0.365014,0.000768,-0.885652,0.164895,0.429733,0.830978,-0.912206,0.165573,0.392096,0.848557,-0.753887,0.179596,0.337771,0.885554,-0.783624,0.179806,0.300457,0.771942,-0.886056,0.164771,0.429995,-0.912728,0.165596,0.392477,-0.753531,0.179720,0.337400,-0.783054,0.179782,0.300185,2.268545,0.043514,0.426678,-0.828185,0.070938,0.476243,,,,,,,,,,,,,,,
468,3.900000,0.004786,-0.887080,-0.005115,-0.461562,-0.848704,0.172038,0.375488,0.000989,-0.900454,0.164278,0.440232,0.875544,-0.927035,0.164958,0.402615,0.838420,-0.768781,0.179356,0.348200,0.867565,-0.798544,0.179562,0.310907,0.842112,-0.900998,0.163955,0.440812,-0.927537,0.165155,0.402855,-0.768522,0.179640,0.347689,-0.797748,0.179391,0.310603,2.268550,0.043503,0.426673,-0.842016,0.071375,0.487081,,,,,,,,,,,,,,,
469,3.908333,0.005671,-0.887156,-0.005581,-0.461402,-0.863606,0.171665,0.385823,0.000832,-0.915318,0.163800,0.450585,0.844475,-0.941913,0.164427,0.412977,0.843975,-0.783708,0.179142,0.358507,0.828935,-0.813484,0.179289,0.321224,0.846543,-0.915714,0.163509,0.450967,-0.942450,0.164615,0.413234,-0.783345,0.179430,0.358004,-0.812914,0.179105,0.321089,2.268543,0.043493,0.426667,-0.856060,0.071495,0.497936,,,,,,,,,,,,,,,
470,3.916667,0.009354,-0.886951,-0.005512,-0.461736,-0.878605,0.171451,0.395951,0.000708,-0.930319,0.163480,0.460698,0.885300,-0.956886,0.163802,0.423067,0.845423,-0.798734,0.179349,0.368674,0.888715,-0.828479,0.179173,0.331366,0.839127,-0.930675,0.163312,0.460933,-0.957377,0.163870,0.423437,-0.798452,0.179511,0.368370,-0.827914,0.179111,0.331065,2.268548,0.043516,0.426665,-0.871550,0.070504,0.507045,,,,,,,,,,,,,,,
471,3.925000,0.011308,-0.886860,-0.006940,-0.461848,-0.893362,0.171124,0.406064,0.000875,-0.945056,0.162858,0.470791,0.858683,-0.971614,0.163081,0.433152,0.814892,-0.813523,0.179424,0.378815,0.870497,-0.843257,0.179133,0.341499,0.796491,-0.945502,0.162687,0.471092,-0.972202,0.163123,0.433601,-0.813206,0.179585,0.378438,-0.842535,0.179100,0.341123,2.268544,0.043526,0.426677,-0.885632,0.070326,0.516968,,,,,,,,,,,,,,,
472,3.933333,0.014387,-0.886546,-0.007106,-0.462362,-0.908280,0.170752,0.416451,0.000740,-0.960006,0.162360,0.481134,0.844208,-0.986519,0.162338,0.443463,0.887255,-0.828454,0.179432,0.389279,0.826453,-0.858139,0.178879,0.351927,0.875552,-0.960515,0.162146,0.481424,-0.986851,0.162446,0.443748,-0.828100,0.179642,0.388720,-0.857653,0.178774,0.351910,2.268546,0.043516,0.426689,-0.900081,0.069967,0.527495,,,,,,,,,,,,,,,
473,3.941667,0.014686,-0.886629,-0.008410,-0.462172,-0.922586,0.170416,0.426250,0.000883,-0.974269,0.161803,0.490939,0.844208,-1.000798,0.161811,0.453279,0.887255,-0.842788,0.179290,0.399060,0.826453,-0.872488,0.178761,0.361721,0.875552,-0.974667,0.161654,0.491254,-1.001425,0.161825,0.453700,-0.842506,0.179430,0.398656,-0.871737,0.178755,0.361387,2.268553,0.043510,0.426661,-0.915072,0.068614,0.539427,,,,,,,,,,,,,,,
474,3.950000,0.015151,-0.886295,-0.008215,-0.462800,-0.937003,0.169952,0.436424,0.000699,-0.988773,0.161354,0.501046,0.867919,-1.015248,0.161317,0.463348,0.811195,-0.857171,0.178857,0.409343,0.871932,-0.886818,0.178281,0.371961,0.794568,-0.989139,0.161168,0.501274,-1.015731,0.161396,0.463660,-0.856780,0.179053,0.408888,-0.886360,0.178191,0.371876,2.268538,0.043499,0.426664,-0.928511,0.069390,0.547537,,,,,,,,,,,,,,,
475,3.958333,0.015419,-0.885687,-0.009037,-0.463939,-0.951062,0.169485,0.446332,0.000742,-1.002988,0.160742,0.510810,0.882651,-1.029366,0.160720,0.473044,0.854870,-0.871173,0.178522,0.419466,0.842123,-0.900723,0.177957,0.382008,0.881406,-1.003345,0.160577,0.511070,-1.029879,0.160771,0.473385,-0.870893,0.178684,0.419066,-0.900132,0.177909,0.381807,2.268542,0.043511,0.426666,-0.942990,0.069123,0.556706,,,,,,,,,,,,,-0.993181,0.135686,0.501547
476,3.966667,0.015380,-0.885655,-0.009893,-0.463983,-0.964966,0.169030,0.456166,0.000880,-1.016889,0.160149,0.520626,0.882046,-1.043265,0.160167,0.482859,0.845422,-0.885081,0.178167,0.429321,0.871352,-0.914628,0.177638,0.391860,0.843454,-1.017308,0.160011,0.520956,-1.043862,0.160167,0.483273,-0.884826,0.178289,0.428967,-0.913839,0.177653,0.391455,2.268540,0.043528,0.426675,-0.955810,0.069048,0.568050,,,,,,,,,,,,,-1.006445,0.135079,0.510966
477,3.975000,0.016008,-0.885137,-0.010047,-0.464946,-0.978784,0.168426,0.466190,0.000644,-1.030838,0.159497,0.530538,0.908305,-1.057130,0.159471,0.492713,0.858683,-0.898852,0.177655,0.439517,0.861180,-0.928315,0.177079,0.401991,0.883408,-1.031134,0.159368,0.530712,-1.057607,0.159500,0.493015,-0.898541,0.177798,0.439079,-0.927853,0.177037,0.401952,2.268556,0.043494,0.426675,-0.969980,0.068138,0.577921,,,,,,,,,,,,,,,
478,3.983333,0.016390,-0.884737,-0.010759,-0.465678,-0.992387,0.168161,0.475910,0.000673,-1.044535,0.159102,0.540164,0.890378,-1.070765,0.159077,0.502295,0.869748,-0.912423,0.177522,0.449379,0.859950,-0.941824,0.176942,0.411803,0.872059,-1.044887,0.158967,0.540387,-1.071198,0.159107,0.502584,-0.912147,0.177662,0.448912,-0.941316,0.176908,0.411757,2.268553,0.043494,0.426694,-0.983453,0.067905,0.588081,,,,,,,,,,,,,,,
479,3.991667,0.016031,-0.884086,-0.011786,-0.466901,-1.005802,0.167787,0.485825,0.000897,-1.058123,0.158570,0.549916,0.851389,-1.084249,0.158621,0.511975,0.827911,-0.925769,0.177232,0.459532,0.855885,-0.955067,0.176726,0.421876,0.801169,-1.058578,0.158415,0.550265,-1.084821,0.158632,0.512357,-0.925499,0.177375,0.459044,-0.954310,0.176727,0.421632,2.268561,0.043522,0.426672,-0.997914,0.066262,0.597036,,,,,,,,,,,,,,,
480,4.000000,0.017481,-0.883542,-0.012718,-0.467853,-1.019213,0.167444,0.495664,0.000713,-1.071643,0.158026,0.559637,0.893799,-1.097686,0.158000,0.521640,0.845894,-0.939156,0.177172,0.469551,0.835953,-0.968369,0.176578,0.431830,0.880918,-1.071971,0.157852,0.559843,-1.098218,0.158057,0.521945,-0.938764,0.177366,0.469061,-0.967900,0.176501,0.431808,2.268548,0.043546,0.426682,-1.011373,0.066374,0.606092,,,,,,,,,,,,,,,
481,4.008333,0.017756,-0.883398,-0.015254,-0.468039,-1.032481,0.167185,0.505429,0.000736,-1.084907,0.157346,0.569341,0.893799,-1.110935,0.157407,0.531334,0.845894,-0.952441,0.177252,0.479388,0.835953,-0.981639,0.176735,0.441654,0.880918,-1.085209,0.157171,0.569566,-1.111495,0.157459,0.531641,-0.952119,0.177441,0.478919,-0.981100,0.176669,0.441591,2.268546,0.043507,0.426687,-1.023090,0.066465,0.617075,,,,,,,,,,,,,,,
482,4.016667,0.018581,-0.882713,-0.016519,-0.469255,-1.045360,0.166852,0.515040,0.000654,-1.097937,0.156778,0.578791,0.896219,-1.123860,0.156828,0.540712,0.839889,-0.965276,0.177169,0.489236,0.850052,-0.994368,0.176633,0.451420,0.863267,-1.098196,0.156641,0.578893,-1.124390,0.156851,0.541064,-0.964966,0.177330,0.488806,-0.993888,0.176585,0.451396,2.268545,0.043509,0.426683,-1.035953,0.066366,0.625872,,,,,,,,,,,,,,,
483,4.025000,0.017450,-0.882156,-0.019328,-0.470237,-1.057860,0.166567,0.524439,0.000838,-1.110565,0.156073,0.588017,0.922363,-1.136408,0.156338,0.549884,0.840959,-0.977729,0.177091,0.498868,0.861488,-1.006740,0.176766,0.460988,0.879352,-1.110926,0.155913,0.588314,-1.136997,0.156350,0.550233,-0.977500,0.177246,0.498406,-1.006019,0.176760,0.460804,2.268540,0.043534,0.426688,-1.050049,0.063820,0.633254,,,,,,,,,,,,,,,
484,4.033333,0.017714,-0.881544,-0.020057,-0.471343,-1.070194,0.166364,0.533651,0.000669,-1.123047,0.155741,0.597084,0.899795,-1.148794,0.156019,0.558887,0.861465,-0.990010,0.177007,0.508293,0.874567,-1.018926,0.176691,0.470340,0.868225,-1.123386,0.155615,0.597257,-1.149240,0.156023,0.559216,-0.989743,0.177139,0.507890,-1.018408,0.176680,0.470241,2.268543,0.043524,0.426697,-1.062121,0.063756,0.644061,,,,,,,,,,,,,,,
485,4.041667,0.017199,-0.881064,-0.020427,-0.472242,-1.082181,0.166029,0.542704,0.000685,-1.135166,0.155361,0.606019,0.920084,-1.160837,0.155699,0.567770,0.835002,-1.001940,0.176655,0.517519,0.846025,-1.030780,0.176401,0.479508,0.881260,-1.135444,0.155246,0.606129,-1.161396,0.155689,0.568120,-1.001577,0.176803,0.517044,-1.030306,0.176376,0.479523,2.268551,0.043513,0.426688,-1.073044,0.064907,0.653446,,,,,,,,,,,,,,,
486,4.050000,0.016984,-0.880791,-0.020279,-0.472766,-1.093951,0.165857,0.551411,0.000632,-1.147017,0.155219,0.614664,0.920772,-1.172642,0.155570,0.576385,0.856123,-1.013675,0.176440,0.526320,0.878280,-1.042470,0.176200,0.488275,0.869758,-1.147287,0.155085,0.614759,-1.173102,0.155593,0.576729,-1.013463,0.176588,0.525908,-1.041951,0.176162,0.488247,2.268551,0.043516,0.426679,-1.085132,0.064294,0.662215,,,,,,,,,,,,,,,
487,4.058333,0.016273,-0.880916,-0.020808,-0.472536,-1.105563,0.165654,0.559771,0.000718,-1.158601,0.154954,0.623037,0.898970,-1.184248,0.155385,0.584773,0.842043,-1.025294,0.176216,0.534651,0.861713,-1.054111,0.176058,0.496622,0.860088,-1.158939,0.154802,0.623198,-1.184764,0.155407,0.585137,-1.024990,0.176382,0.534220,-1.053560,0.176023,0.496528,2.268548,0.043512,0.426670,-1.096869,0.063580,0.671356,,,,,,,,,,,,,,,
488,4.066667,0.016579,-0.881061,-0.019948,-0.472291,-1.117132,0.165462,0.567988,0.000674,-1.170139,0.154892,0.631301,0.898970,-1.195806,0.155260,0.593051,0.842043,-1.036873,0.175957,0.542807,0.861713,-1.065710,0.175738,0.504794,0.860088,-1.170465,0.154752,0.631443,-1.196244,0.155283,0.593386,-1.036667,0.176105,0.542338,-1.065153,0.175706,0.504785,2.268552,0.043514,0.426689,-1.109065,0.063327,0.677902,,,,,,,,,,,,,,,
489,4.075000,0.017010,-0.881204,-0.019881,-0.472011,-1.128444,0.165393,0.575901,0.000578,-1.181405,0.154820,0.639253,0.904576,-1.207095,0.155149,0.601017,0.862000,-1.048207,0.175931,0.550666,0.866610,-1.077067,0.175671,0.512670,0.860335,-1.181715,0.154677,0.639446,-1.207452,0.155190,0.601242,-1.047981,0.176080,0.550223,-1.076627,0.175624,0.512695,2.268541,0.043511,0.426669,-1.120938,0.062160,0.685854,,,,,,,,,,,,,,,
490,4.083333,0.015651,-0.882027,-0.021169,-0.470464,-1.139886,0.165388,0.583537,0.000765,-1.192631,0.154656,0.647042,0.901926,-1.218459,0.155147,0.608900,0.894239,-1.059729,0.175922,0.558049,0.870139,-1.088726,0.175827,0.520157,0.889152,-1.193022,0.154518,0.647281,-1.218954,0.155147,0.609226,-1.059445,0.176069,0.557509,-1.088123,0.175817,0.520132,2.268551,0.043523,0.426672,-1.131760,0.062180,0.693534,,,,,,,,,,,,,,,
491,4.091667,0.017169,-0.882285,-0.020791,-0.469943,-1.151268,0.165478,0.590961,0.000644,-1.203919,0.154758,0.654545,0.880393,-1.229789,0.155108,0.616431,0.851825,-1.071164,0.176146,0.565363,0.843036,-1.100201,0.175902,0.527503,0.849202,-1.204193,0.154650,0.654749,-1.230248,0.155102,0.616684,-1.070937,0.176265,0.564912,-1.099696,0.175896,0.527497,2.268552,0.043541,0.426686,-1.143705,0.062531,0.699854,,,,,,,,,,,,,,,
492,4.100000,0.018450,-0.882697,-0.020466,-0.469134,-1.162324,0.165591,0.598088,0.000653,-1.214843,0.154883,0.661784,0.882905,-1.240780,0.155112,0.623715,0.890802,-1.082286,0.176370,0.572331,0.902167,-1.111389,0.176000,0.534522,0.838820,-1.215231,0.154760,0.662015,-1.241092,0.155119,0.624021,-1.082208,0.176467,0.571960,-1.110766,0.176020,0.534356,2.268537,0.043525,0.426675,-1.153769,0.063492,0.708254,,,,,,,,,,,,,,,
493,4.108333,0.020494,-0.883286,-0.019586,-0.467976,-1.173486,0.165767,0.605037,0.000661,-1.225817,0.155137,0.668901,0.928430,-1.251848,0.155159,0.630896,0.838123,-1.093543,0.176679,0.579043,0.862378,-1.122738,0.176093,0.541308,0.878297,-1.226071,0.155089,0.669024,-1.252395,0.155084,0.631235,-1.093226,0.176757,0.578599,-1.122254,0.176139,0.541289,2.268545,0.043513,0.426693,-1.163689,0.064402,0.716337,,,,,,,,,,,,,,,
